Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       2.0982 |       2.0359 |          0.0010 |
|       5 |          18 |       00:00:02 |       22.22% |       50.00% |       1.7858 |       1.4063 |          0.0010 |
|       9 |          36 |       00:00:03 |       77.78% |      100.00% |       1.2780 |       0.7906 |          0.0010 |
|      13 |          50 |       00:00:04 |       66.67% |              |       1.0784 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       77.78% |      100.00% |       1.1311 |       0.5341 |          0.0001 |
|      18 |          72 |       00:00:06 |       55.56% |      100.00% |       1.4899 |       0.5901 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |      100.00% |       0.7992 |       0.5404 |      1.0000e-05 |
|      25 |         100 |       00:00:08 |       77.78% |              |       0.7921 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |       88.89% |      100.00% |       0.8572 |       0.5151 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       88.89% |      100.00% |       0.5967 |       0.4990 |      1.0000e-06 |
|      36 |         144 |       00:00:12 |       66.67% |      100.00% |       1.0332 |       0.4991 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       55.56% |              |       1.1905 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       77.78% |      100.00% |       0.6243 |       0.4988 |      1.0000e-07 |
|      45 |         180 |       00:00:15 |       55.56% |      100.00% |       1.1308 |       0.4986 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       77.78% |      100.00% |       0.8492 |       0.4985 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       77.78% |              |       0.8178 |              |      1.0000e-07 |
|      54 |         216 |       00:00:18 |       44.44% |      100.00% |       1.1453 |       0.4984 |      1.0000e-08 |
|      59 |         234 |       00:00:19 |       77.78% |      100.00% |       0.6507 |       0.4984 |      1.0000e-08 |
|      63 |         250 |       00:00:21 |       77.78% |              |       0.9986 |              |      1.0000e-09 |
|      63 |         252 |       00:00:21 |       88.89% |      100.00% |       0.8212 |       0.4984 |      1.0000e-09 |
|      68 |         270 |       00:00:22 |       66.67% |      100.00% |       1.0694 |       0.4984 |      1.0000e-09 |
|      72 |         288 |       00:00:24 |       88.89% |      100.00% |       0.7668 |       0.4984 |      1.0000e-10 |
|      75 |         300 |       00:00:25 |       22.22% |              |       2.5464 |              |      1.0000e-10 |
|      77 |         306 |       00:00:25 |       66.67% |      100.00% |       1.1329 |       0.4984 |      1.0000e-10 |
|      81 |         324 |       00:00:27 |      100.00% |      100.00% |       0.6287 |       0.4984 |      1.0000e-11 |
|      86 |         342 |       00:00:28 |       77.78% |      100.00% |       1.0537 |       0.4984 |      1.0000e-11 |
|      88 |         350 |       00:00:29 |       55.56% |              |       0.9822 |              |      1.0000e-11 |
|      90 |         360 |       00:00:30 |       66.67% |      100.00% |       1.2317 |       0.4984 |      1.0000e-11 |
|      95 |         378 |       00:00:32 |       66.67% |      100.00% |       0.8453 |       0.4984 |      1.0000e-12 |
|      99 |         396 |       00:00:33 |       77.78% |      100.00% |       1.0119 |       0.4984 |      1.0000e-12 |
|     100 |         400 |       00:00:33 |       88.89% |      100.00% |       1.0701 |       0.4984 |      1.0000e-12 |
|======================================================================================================================|
