Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       22.22% |       25.00% |       2.0405 |       1.9668 |          0.0010 |
|       5 |          18 |       00:00:02 |       77.78% |       25.00% |       1.2980 |       1.3798 |          0.0010 |
|       9 |          36 |       00:00:03 |       88.89% |       75.00% |       0.5325 |       0.6349 |          0.0010 |
|      13 |          50 |       00:00:04 |       88.89% |              |       0.4772 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |      100.00% |       0.2881 |       0.4421 |          0.0001 |
|      18 |          72 |       00:00:06 |       66.67% |       75.00% |       0.8754 |       0.5899 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |       75.00% |       0.3876 |       0.5123 |      1.0000e-05 |
|      25 |         100 |       00:00:08 |      100.00% |              |       0.1689 |              |      1.0000e-05 |
|      27 |         108 |       00:00:09 |      100.00% |       75.00% |       0.2615 |       0.5047 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       88.89% |       75.00% |       0.3573 |       0.5015 |      1.0000e-06 |
|      36 |         144 |       00:00:12 |       88.89% |       75.00% |       0.2311 |       0.4993 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |      100.00% |              |       0.3483 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       88.89% |       75.00% |       0.2686 |       0.4971 |      1.0000e-07 |
|      45 |         180 |       00:00:15 |      100.00% |       75.00% |       0.2407 |       0.4971 |      1.0000e-07 |
|      50 |         198 |       00:00:17 |       66.67% |       75.00% |       0.7052 |       0.4970 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |      100.00% |              |       0.2830 |              |      1.0000e-07 |
|      54 |         216 |       00:00:18 |      100.00% |       75.00% |       0.1787 |       0.4970 |      1.0000e-08 |
|      59 |         234 |       00:00:20 |      100.00% |       75.00% |       0.2210 |       0.4970 |      1.0000e-08 |
|      63 |         250 |       00:00:21 |      100.00% |              |       0.2481 |              |      1.0000e-09 |
|      63 |         252 |       00:00:21 |       88.89% |       75.00% |       0.3391 |       0.4970 |      1.0000e-09 |
|      68 |         270 |       00:00:23 |       88.89% |       75.00% |       0.2706 |       0.4970 |      1.0000e-09 |
|      72 |         288 |       00:00:24 |       88.89% |       75.00% |       0.3176 |       0.4970 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       88.89% |              |       0.4077 |              |      1.0000e-10 |
|      77 |         306 |       00:00:26 |      100.00% |       75.00% |       0.2421 |       0.4970 |      1.0000e-10 |
|      81 |         324 |       00:00:28 |       88.89% |       75.00% |       0.3438 |       0.4970 |      1.0000e-11 |
|      86 |         342 |       00:00:29 |      100.00% |       75.00% |       0.4118 |       0.4970 |      1.0000e-11 |
|      88 |         350 |       00:00:30 |       88.89% |              |       0.5555 |              |      1.0000e-11 |
|      90 |         360 |       00:00:31 |      100.00% |       75.00% |       0.1989 |       0.4970 |      1.0000e-11 |
|      95 |         378 |       00:00:32 |      100.00% |       75.00% |       0.2157 |       0.4970 |      1.0000e-12 |
|      99 |         396 |       00:00:34 |       88.89% |       75.00% |       0.3334 |       0.4970 |      1.0000e-12 |
|     100 |         400 |       00:00:34 |      100.00% |       75.00% |       0.2097 |       0.4970 |      1.0000e-12 |
|======================================================================================================================|
