Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       1.9913 |       1.8868 |          0.0010 |
|       5 |          18 |       00:00:02 |       88.89% |       25.00% |       1.4139 |       1.6783 |          0.0010 |
|       9 |          36 |       00:00:04 |       66.67% |       75.00% |       0.6424 |       1.0123 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       0.7587 |              |          0.0001 |
|      14 |          54 |       00:00:06 |       77.78% |       75.00% |       0.7888 |       0.8841 |          0.0001 |
|      18 |          72 |       00:00:08 |      100.00% |       75.00% |       0.4986 |       0.8395 |          0.0001 |
|      23 |          90 |       00:00:10 |       88.89% |       75.00% |       0.4946 |       0.8066 |      1.0000e-05 |
|      25 |         100 |       00:00:11 |       88.89% |              |       0.4590 |              |      1.0000e-05 |
|      27 |         108 |       00:00:12 |       77.78% |       75.00% |       0.6237 |       0.7955 |      1.0000e-05 |
|      32 |         126 |       00:00:13 |      100.00% |       75.00% |       0.4413 |       0.7860 |      1.0000e-06 |
|      36 |         144 |       00:00:15 |      100.00% |       75.00% |       0.5019 |       0.7848 |      1.0000e-06 |
|      38 |         150 |       00:00:16 |      100.00% |              |       0.4650 |              |      1.0000e-06 |
|      41 |         162 |       00:00:17 |      100.00% |       75.00% |       0.2343 |       0.7836 |      1.0000e-07 |
|      45 |         180 |       00:00:19 |       88.89% |       75.00% |       0.5432 |       0.7835 |      1.0000e-07 |
|      50 |         198 |       00:00:20 |      100.00% |       75.00% |       0.4587 |       0.7833 |      1.0000e-07 |
|      50 |         200 |       00:00:21 |      100.00% |              |       0.2555 |              |      1.0000e-07 |
|      54 |         216 |       00:00:22 |       88.89% |       75.00% |       0.4907 |       0.7833 |      1.0000e-08 |
|      59 |         234 |       00:00:24 |      100.00% |       75.00% |       0.3329 |       0.7833 |      1.0000e-08 |
|      63 |         250 |       00:00:25 |       88.89% |              |       0.4272 |              |      1.0000e-09 |
|      63 |         252 |       00:00:26 |      100.00% |       75.00% |       0.3260 |       0.7833 |      1.0000e-09 |
|      68 |         270 |       00:00:27 |       88.89% |       75.00% |       0.5447 |       0.7833 |      1.0000e-09 |
|      72 |         288 |       00:00:29 |       88.89% |       75.00% |       0.4949 |       0.7833 |      1.0000e-10 |
|      75 |         300 |       00:00:30 |      100.00% |              |       0.4365 |              |      1.0000e-10 |
|      77 |         306 |       00:00:31 |      100.00% |       75.00% |       0.4029 |       0.7833 |      1.0000e-10 |
|      81 |         324 |       00:00:33 |      100.00% |       75.00% |       0.4376 |       0.7833 |      1.0000e-11 |
|      86 |         342 |       00:00:35 |      100.00% |       75.00% |       0.3854 |       0.7833 |      1.0000e-11 |
|      88 |         350 |       00:00:35 |      100.00% |              |       0.3584 |              |      1.0000e-11 |
|      90 |         360 |       00:00:36 |       88.89% |       75.00% |       0.4797 |       0.7833 |      1.0000e-11 |
|      95 |         378 |       00:00:38 |      100.00% |       75.00% |       0.3862 |       0.7833 |      1.0000e-12 |
|      99 |         396 |       00:00:40 |      100.00% |       75.00% |       0.2424 |       0.7833 |      1.0000e-12 |
|     100 |         400 |       00:00:41 |      100.00% |       75.00% |       0.4897 |       0.7833 |      1.0000e-12 |
|======================================================================================================================|
