Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       22.22% |        0.00% |       2.0584 |       2.1075 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       25.00% |       1.9268 |       1.7655 |          0.0010 |
|       9 |          36 |       00:00:04 |       11.11% |       25.00% |       1.8972 |       1.6990 |          0.0010 |
|      13 |          50 |       00:00:05 |       11.11% |              |       2.1413 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       44.44% |       25.00% |       1.8083 |       1.6722 |          0.0001 |
|      18 |          72 |       00:00:07 |       22.22% |       25.00% |       1.9769 |       1.6591 |          0.0001 |
|      23 |          90 |       00:00:09 |       22.22% |       25.00% |       2.0997 |       1.6400 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       11.11% |              |       2.2249 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       44.44% |       25.00% |       1.6432 |       1.6410 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       44.44% |       25.00% |       1.6237 |       1.6395 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       22.22% |       25.00% |       1.7453 |       1.6394 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       44.44% |              |       1.7249 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       44.44% |       25.00% |       1.7426 |       1.6393 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       33.33% |       25.00% |       1.7331 |       1.6393 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       44.44% |       25.00% |       1.7992 |       1.6393 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |        0.00% |              |       1.8936 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       11.11% |       25.00% |       1.8878 |       1.6393 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       33.33% |       25.00% |       1.8215 |       1.6393 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       22.22% |              |       2.2225 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       22.22% |       25.00% |       1.7436 |       1.6393 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       22.22% |       25.00% |       2.0673 |       1.6393 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |       44.44% |       25.00% |       1.7892 |       1.6393 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       22.22% |              |       1.9043 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       33.33% |       25.00% |       1.7239 |       1.6393 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |       44.44% |       25.00% |       1.6827 |       1.6393 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |       22.22% |       25.00% |       1.8378 |       1.6393 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |       33.33% |              |       1.7493 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |       11.11% |       25.00% |       2.1800 |       1.6393 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       33.33% |       25.00% |       2.0214 |       1.6393 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |       55.56% |       25.00% |       1.6951 |       1.6393 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |       55.56% |       25.00% |       1.5918 |       1.6393 |      1.0000e-12 |
|======================================================================================================================|
