Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       22.22% |       25.00% |       2.0577 |       2.0080 |          0.0010 |
|       5 |          18 |       00:00:02 |       33.33% |       25.00% |       1.8097 |       1.5817 |          0.0010 |
|       9 |          36 |       00:00:03 |       55.56% |       25.00% |       1.2867 |       1.8676 |          0.0010 |
|      13 |          50 |       00:00:04 |       77.78% |              |       0.9508 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |       25.00% |       1.1788 |       1.7480 |          0.0001 |
|      18 |          72 |       00:00:07 |       55.56% |       25.00% |       1.1232 |       1.7387 |          0.0001 |
|      23 |          90 |       00:00:08 |       88.89% |       25.00% |       0.9136 |       1.7584 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       77.78% |              |       1.1898 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       44.44% |       25.00% |       1.6392 |       1.7560 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       55.56% |       25.00% |       1.1008 |       1.7544 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       77.78% |       25.00% |       0.9771 |       1.7539 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       77.78% |              |       1.2885 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       88.89% |       25.00% |       1.0960 |       1.7525 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       77.78% |       25.00% |       1.0929 |       1.7525 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       55.56% |       25.00% |       1.0918 |       1.7524 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       88.89% |              |       0.8186 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |      100.00% |       25.00% |       0.7121 |       1.7524 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |       55.56% |       25.00% |       1.2975 |       1.7524 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |       77.78% |              |       0.7590 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |       66.67% |       25.00% |       1.0806 |       1.7524 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       66.67% |       25.00% |       0.9085 |       1.7524 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |       66.67% |       25.00% |       1.3213 |       1.7524 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       55.56% |              |       1.2379 |              |      1.0000e-10 |
|      77 |         306 |       00:00:30 |       77.78% |       25.00% |       0.9107 |       1.7524 |      1.0000e-10 |
|      81 |         324 |       00:00:32 |       77.78% |       25.00% |       0.8859 |       1.7524 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |       55.56% |       25.00% |       1.1359 |       1.7524 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |       77.78% |              |       1.0764 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |       33.33% |       25.00% |       1.6417 |       1.7524 |      1.0000e-11 |
|      95 |         378 |       00:00:37 |       55.56% |       25.00% |       1.2275 |       1.7524 |      1.0000e-12 |
|      99 |         396 |       00:00:39 |       44.44% |       25.00% |       1.3229 |       1.7524 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |       66.67% |       25.00% |       0.8923 |       1.7524 |      1.0000e-12 |
|======================================================================================================================|
