Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       50.00% |       2.1337 |       1.9046 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       25.00% |       1.6728 |       2.5284 |          0.0010 |
|       9 |          36 |       00:00:04 |       77.78% |       25.00% |       0.8471 |       2.0721 |          0.0010 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.5701 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |       25.00% |       0.6171 |       1.9352 |          0.0001 |
|      18 |          72 |       00:00:07 |       88.89% |       25.00% |       0.4879 |       1.9177 |          0.0001 |
|      23 |          90 |       00:00:09 |       88.89% |       25.00% |       0.6356 |       1.9368 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       77.78% |              |       0.7485 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |       25.00% |       0.5705 |       1.9267 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       66.67% |       25.00% |       1.0249 |       1.9269 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       66.67% |       25.00% |       0.8944 |       1.9261 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       77.78% |              |       0.6703 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       88.89% |       25.00% |       0.3955 |       1.9229 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       88.89% |       25.00% |       0.6310 |       1.9228 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |      100.00% |       25.00% |       0.4082 |       1.9224 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       88.89% |              |       0.6057 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       88.89% |       25.00% |       0.5299 |       1.9224 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |      100.00% |       25.00% |       0.6309 |       1.9223 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |      100.00% |              |       0.3834 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |      100.00% |       25.00% |       0.4669 |       1.9223 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |      100.00% |       25.00% |       0.5269 |       1.9223 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |      100.00% |       25.00% |       0.3770 |       1.9223 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       88.89% |              |       0.6015 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |       77.78% |       25.00% |       0.4588 |       1.9223 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |      100.00% |       25.00% |       0.4222 |       1.9223 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |       88.89% |       25.00% |       0.5835 |       1.9223 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       88.89% |              |       0.5670 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |      100.00% |       25.00% |       0.4165 |       1.9223 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |      100.00% |       25.00% |       0.4974 |       1.9223 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |       77.78% |       25.00% |       0.6397 |       1.9223 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |       77.78% |       25.00% |       0.5013 |       1.9223 |      1.0000e-12 |
|======================================================================================================================|
