Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        9.09% |        0.00% |       2.8338 |       2.9264 |          0.0010 |
|       6 |          22 |       00:00:08 |       27.27% |       20.00% |       2.1095 |       2.7516 |          0.0010 |
|      11 |          44 |       00:00:15 |       45.45% |       20.00% |       1.5230 |       2.4814 |          0.0001 |
|      13 |          50 |       00:00:17 |       72.73% |              |       1.1827 |              |          0.0001 |
|      17 |          66 |       00:00:23 |       36.36% |       30.00% |       1.5805 |       2.4295 |          0.0001 |
|      22 |          88 |       00:00:30 |       72.73% |       30.00% |       1.2542 |       2.3846 |      1.0000e-05 |
|      25 |         100 |       00:00:34 |       54.55% |              |       1.4205 |              |      1.0000e-05 |
|      28 |         110 |       00:00:37 |       45.45% |       30.00% |       1.3479 |       2.3790 |      1.0000e-05 |
|      33 |         132 |       00:00:45 |       63.64% |       30.00% |       1.2733 |       2.3763 |      1.0000e-06 |
|      38 |         150 |       00:00:51 |       63.64% |              |       1.3062 |              |      1.0000e-06 |
|      39 |         154 |       00:00:52 |       63.64% |       30.00% |       1.3058 |       2.3758 |      1.0000e-06 |
|      44 |         176 |       00:01:00 |       54.55% |       30.00% |       1.3065 |       2.3756 |      1.0000e-07 |
|      50 |         198 |       00:01:07 |       54.55% |       30.00% |       1.2224 |       2.3756 |      1.0000e-07 |
|      50 |         200 |       00:01:08 |       72.73% |              |       1.2690 |              |      1.0000e-07 |
|      55 |         220 |       00:01:15 |       90.91% |       30.00% |       0.9167 |       2.3755 |      1.0000e-08 |
|      61 |         242 |       00:01:23 |       63.64% |       30.00% |       1.1139 |       2.3755 |      1.0000e-09 |
|      63 |         250 |       00:01:25 |       72.73% |              |       1.3264 |              |      1.0000e-09 |
|      66 |         264 |       00:01:30 |       72.73% |       30.00% |       1.3856 |       2.3755 |      1.0000e-09 |
|      72 |         286 |       00:01:38 |       63.64% |       30.00% |       1.2621 |       2.3755 |      1.0000e-10 |
|      75 |         300 |       00:01:42 |       72.73% |              |       1.0798 |              |      1.0000e-10 |
|      77 |         308 |       00:01:45 |       54.55% |       30.00% |       1.4197 |       2.3755 |      1.0000e-10 |
|      83 |         330 |       00:01:53 |       54.55% |       30.00% |       1.2103 |       2.3755 |      1.0000e-11 |
|      88 |         350 |       00:01:59 |       63.64% |              |       1.4403 |              |      1.0000e-11 |
|      88 |         352 |       00:02:00 |       72.73% |       30.00% |       1.3379 |       2.3755 |      1.0000e-11 |
|      94 |         374 |       00:02:08 |       63.64% |       30.00% |       1.1601 |       2.3755 |      1.0000e-12 |
|      99 |         396 |       00:02:15 |       45.45% |       30.00% |       1.6375 |       2.3755 |      1.0000e-12 |
|     100 |         400 |       00:02:17 |       63.64% |       30.00% |       1.1833 |       2.3755 |      1.0000e-12 |
|======================================================================================================================|
