Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |       10.00% |       2.9977 |       2.8732 |          0.0010 |
|       6 |          22 |       00:00:08 |       27.27% |       30.00% |       2.3551 |       2.5168 |          0.0010 |
|      11 |          44 |       00:00:16 |       81.82% |       40.00% |       1.3463 |       2.0791 |          0.0001 |
|      13 |          50 |       00:00:18 |      100.00% |              |       1.0169 |              |          0.0001 |
|      17 |          66 |       00:00:24 |       72.73% |       40.00% |       1.2271 |       1.9901 |          0.0001 |
|      22 |          88 |       00:00:31 |       90.91% |       40.00% |       1.1030 |       1.9655 |      1.0000e-05 |
|      25 |         100 |       00:00:35 |       72.73% |              |       1.0705 |              |      1.0000e-05 |
|      28 |         110 |       00:00:39 |       90.91% |       40.00% |       1.1330 |       1.9550 |      1.0000e-05 |
|      33 |         132 |       00:00:47 |       81.82% |       40.00% |       0.9536 |       1.9507 |      1.0000e-06 |
|      38 |         150 |       00:00:53 |       90.91% |              |       0.9902 |              |      1.0000e-06 |
|      39 |         154 |       00:00:54 |       90.91% |       40.00% |       0.9169 |       1.9503 |      1.0000e-06 |
|      44 |         176 |       00:01:02 |      100.00% |       40.00% |       0.9612 |       1.9502 |      1.0000e-07 |
|      50 |         198 |       00:01:10 |       90.91% |       40.00% |       1.0338 |       1.9502 |      1.0000e-07 |
|      50 |         200 |       00:01:11 |       81.82% |              |       1.0514 |              |      1.0000e-07 |
|      55 |         220 |       00:01:18 |       90.91% |       40.00% |       0.9430 |       1.9501 |      1.0000e-08 |
|      61 |         242 |       00:01:26 |       81.82% |       40.00% |       1.0644 |       1.9501 |      1.0000e-09 |
|      63 |         250 |       00:01:28 |       90.91% |              |       1.0883 |              |      1.0000e-09 |
|      66 |         264 |       00:01:33 |       90.91% |       40.00% |       1.0053 |       1.9501 |      1.0000e-09 |
|      72 |         286 |       00:01:41 |       63.64% |       40.00% |       1.3503 |       1.9501 |      1.0000e-10 |
|      75 |         300 |       00:01:46 |       81.82% |              |       1.1456 |              |      1.0000e-10 |
|      77 |         308 |       00:01:49 |       81.82% |       40.00% |       1.2789 |       1.9501 |      1.0000e-10 |
|      83 |         330 |       00:01:57 |       81.82% |       40.00% |       1.1983 |       1.9501 |      1.0000e-11 |
|      88 |         350 |       00:02:04 |       63.64% |              |       1.1806 |              |      1.0000e-11 |
|      88 |         352 |       00:02:04 |       63.64% |       40.00% |       1.2764 |       1.9501 |      1.0000e-11 |
|      94 |         374 |       00:02:12 |       72.73% |       40.00% |       1.2575 |       1.9501 |      1.0000e-12 |
|      99 |         396 |       00:02:20 |      100.00% |       40.00% |       1.0589 |       1.9501 |      1.0000e-12 |
|     100 |         400 |       00:02:22 |       81.82% |       40.00% |       1.1156 |       1.9501 |      1.0000e-12 |
|======================================================================================================================|
