Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        9.09% |        0.00% |       3.0528 |       3.0063 |          0.0010 |
|       6 |          22 |       00:00:08 |       27.27% |        0.00% |       2.1497 |       2.7336 |          0.0010 |
|      11 |          44 |       00:00:15 |       72.73% |       30.00% |       1.4545 |       2.2411 |          0.0001 |
|      13 |          50 |       00:00:17 |       54.55% |              |       1.5147 |              |          0.0001 |
|      17 |          66 |       00:00:23 |       81.82% |       30.00% |       1.2730 |       2.1704 |          0.0001 |
|      22 |          88 |       00:00:31 |       63.64% |       40.00% |       1.3868 |       2.1289 |      1.0000e-05 |
|      25 |         100 |       00:00:35 |       45.45% |              |       1.6302 |              |      1.0000e-05 |
|      28 |         110 |       00:00:38 |       72.73% |       40.00% |       1.5847 |       2.1208 |      1.0000e-05 |
|      33 |         132 |       00:00:46 |       72.73% |       40.00% |       1.1843 |       2.1162 |      1.0000e-06 |
|      38 |         150 |       00:00:52 |       63.64% |              |       1.3633 |              |      1.0000e-06 |
|      39 |         154 |       00:00:54 |       72.73% |       40.00% |       1.4799 |       2.1154 |      1.0000e-06 |
|      44 |         176 |       00:01:02 |       81.82% |       40.00% |       1.2994 |       2.1151 |      1.0000e-07 |
|      50 |         198 |       00:01:10 |       72.73% |       40.00% |       1.3513 |       2.1151 |      1.0000e-07 |
|      50 |         200 |       00:01:10 |       81.82% |              |       1.1634 |              |      1.0000e-07 |
|      55 |         220 |       00:01:18 |       63.64% |       40.00% |       1.4098 |       2.1151 |      1.0000e-08 |
|      61 |         242 |       00:01:25 |       45.45% |       40.00% |       1.5259 |       2.1150 |      1.0000e-09 |
|      63 |         250 |       00:01:28 |       72.73% |              |       1.2511 |              |      1.0000e-09 |
|      66 |         264 |       00:01:33 |       63.64% |       40.00% |       1.4336 |       2.1150 |      1.0000e-09 |
|      72 |         286 |       00:01:41 |       81.82% |       40.00% |       1.1186 |       2.1150 |      1.0000e-10 |
|      75 |         300 |       00:01:46 |       54.55% |              |       1.5274 |              |      1.0000e-10 |
|      77 |         308 |       00:01:49 |       54.55% |       40.00% |       1.5166 |       2.1150 |      1.0000e-10 |
|      83 |         330 |       00:01:57 |       90.91% |       40.00% |       1.0129 |       2.1150 |      1.0000e-11 |
|      88 |         350 |       00:02:04 |       63.64% |              |       1.6528 |              |      1.0000e-11 |
|      88 |         352 |       00:02:05 |       81.82% |       40.00% |       0.9237 |       2.1150 |      1.0000e-11 |
|      94 |         374 |       00:02:13 |       90.91% |       40.00% |       1.2072 |       2.1150 |      1.0000e-12 |
|      99 |         396 |       00:02:20 |       63.64% |       40.00% |       1.4299 |       2.1150 |      1.0000e-12 |
|     100 |         400 |       00:02:22 |       72.73% |       40.00% |       1.1408 |       2.1150 |      1.0000e-12 |
|======================================================================================================================|
