Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        9.09% |        0.00% |       3.0361 |       3.0182 |          0.0010 |
|       6 |          22 |       00:00:08 |       54.55% |        0.00% |       1.8509 |       2.7484 |          0.0010 |
|      11 |          44 |       00:00:15 |       72.73% |       30.00% |       1.3948 |       2.2383 |          0.0001 |
|      13 |          50 |       00:00:18 |       72.73% |              |       1.5056 |              |          0.0001 |
|      17 |          66 |       00:00:23 |       54.55% |       30.00% |       1.5633 |       2.1403 |          0.0001 |
|      22 |          88 |       00:00:31 |       81.82% |       40.00% |       1.0907 |       2.0773 |      1.0000e-05 |
|      25 |         100 |       00:00:35 |       63.64% |              |       1.4870 |              |      1.0000e-05 |
|      28 |         110 |       00:00:39 |       81.82% |       40.00% |       1.2690 |       2.0708 |      1.0000e-05 |
|      33 |         132 |       00:00:46 |       81.82% |       40.00% |       1.2051 |       2.0694 |      1.0000e-06 |
|      38 |         150 |       00:00:53 |       72.73% |              |       1.4267 |              |      1.0000e-06 |
|      39 |         154 |       00:00:54 |       90.91% |       40.00% |       0.9573 |       2.0689 |      1.0000e-06 |
|      44 |         176 |       00:01:02 |       63.64% |       40.00% |       1.4022 |       2.0688 |      1.0000e-07 |
|      50 |         198 |       00:01:09 |       72.73% |       40.00% |       1.1067 |       2.0687 |      1.0000e-07 |
|      50 |         200 |       00:01:10 |       72.73% |              |       1.2998 |              |      1.0000e-07 |
|      55 |         220 |       00:01:17 |       81.82% |       40.00% |       1.1331 |       2.0687 |      1.0000e-08 |
|      61 |         242 |       00:01:25 |       81.82% |       40.00% |       1.1933 |       2.0687 |      1.0000e-09 |
|      63 |         250 |       00:01:28 |       90.91% |              |       1.1652 |              |      1.0000e-09 |
|      66 |         264 |       00:01:33 |       72.73% |       40.00% |       1.3829 |       2.0687 |      1.0000e-09 |
|      72 |         286 |       00:01:40 |       63.64% |       40.00% |       1.4398 |       2.0687 |      1.0000e-10 |
|      75 |         300 |       00:01:45 |       72.73% |              |       1.2266 |              |      1.0000e-10 |
|      77 |         308 |       00:01:48 |       81.82% |       40.00% |       1.2925 |       2.0687 |      1.0000e-10 |
|      83 |         330 |       00:01:56 |       54.55% |       40.00% |       1.4744 |       2.0687 |      1.0000e-11 |
|      88 |         350 |       00:02:03 |       81.82% |              |       1.2980 |              |      1.0000e-11 |
|      88 |         352 |       00:02:03 |      100.00% |       40.00% |       1.0747 |       2.0687 |      1.0000e-11 |
|      94 |         374 |       00:02:11 |       81.82% |       40.00% |       1.1497 |       2.0687 |      1.0000e-12 |
|      99 |         396 |       00:02:19 |       63.64% |       40.00% |       1.1327 |       2.0687 |      1.0000e-12 |
|     100 |         400 |       00:02:21 |       72.73% |       40.00% |       1.2833 |       2.0687 |      1.0000e-12 |
|======================================================================================================================|
