Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        0.00% |       2.7905 |       3.0765 |          0.0010 |
|       6 |          22 |       00:00:08 |       54.55% |       30.00% |       1.9283 |       2.5735 |          0.0010 |
|      11 |          44 |       00:00:16 |       90.91% |       50.00% |       0.9275 |       2.0073 |          0.0001 |
|      13 |          50 |       00:00:18 |       81.82% |              |       1.1034 |              |          0.0001 |
|      17 |          66 |       00:00:24 |      100.00% |       70.00% |       0.8470 |       1.9018 |          0.0001 |
|      22 |          88 |       00:00:31 |      100.00% |       70.00% |       0.8498 |       1.8209 |      1.0000e-05 |
|      25 |         100 |       00:00:36 |      100.00% |              |       0.8222 |              |      1.0000e-05 |
|      28 |         110 |       00:00:39 |       90.91% |       70.00% |       0.7531 |       1.8081 |      1.0000e-05 |
|      33 |         132 |       00:00:47 |       90.91% |       70.00% |       0.9269 |       1.8037 |      1.0000e-06 |
|      38 |         150 |       00:00:53 |       90.91% |              |       0.7941 |              |      1.0000e-06 |
|      39 |         154 |       00:00:55 |      100.00% |       70.00% |       0.6189 |       1.8026 |      1.0000e-06 |
|      44 |         176 |       00:01:02 |       81.82% |       70.00% |       1.0404 |       1.8022 |      1.0000e-07 |
|      50 |         198 |       00:01:10 |       90.91% |       70.00% |       0.7695 |       1.8020 |      1.0000e-07 |
|      50 |         200 |       00:01:11 |       90.91% |              |       0.7956 |              |      1.0000e-07 |
|      55 |         220 |       00:01:18 |       90.91% |       70.00% |       0.7088 |       1.8020 |      1.0000e-08 |
|      61 |         242 |       00:01:26 |       90.91% |       70.00% |       0.7835 |       1.8020 |      1.0000e-09 |
|      63 |         250 |       00:01:28 |       90.91% |              |       0.9573 |              |      1.0000e-09 |
|      66 |         264 |       00:01:33 |       90.91% |       70.00% |       0.7651 |       1.8020 |      1.0000e-09 |
|      72 |         286 |       00:01:41 |      100.00% |       70.00% |       0.7845 |       1.8020 |      1.0000e-10 |
|      75 |         300 |       00:01:46 |      100.00% |              |       0.7753 |              |      1.0000e-10 |
|      77 |         308 |       00:01:49 |       90.91% |       70.00% |       0.8940 |       1.8020 |      1.0000e-10 |
|      83 |         330 |       00:01:57 |       81.82% |       70.00% |       0.7530 |       1.8020 |      1.0000e-11 |
|      88 |         350 |       00:02:04 |      100.00% |              |       0.5334 |              |      1.0000e-11 |
|      88 |         352 |       00:02:05 |       72.73% |       70.00% |       1.0110 |       1.8020 |      1.0000e-11 |
|      94 |         374 |       00:02:12 |      100.00% |       70.00% |       0.5767 |       1.8020 |      1.0000e-12 |
|      99 |         396 |       00:02:20 |       90.91% |       70.00% |       1.0619 |       1.8020 |      1.0000e-12 |
|     100 |         400 |       00:02:22 |      100.00% |       70.00% |       0.8953 |       1.8020 |      1.0000e-12 |
|======================================================================================================================|
