Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        9.09% |       10.00% |       3.0245 |       2.8998 |          0.0010 |
|       6 |          22 |       00:00:08 |       36.36% |       30.00% |       2.2295 |       2.5317 |          0.0010 |
|      11 |          44 |       00:00:15 |       72.73% |       60.00% |       1.5103 |       1.9226 |          0.0001 |
|      13 |          50 |       00:00:17 |       72.73% |              |       1.6159 |              |          0.0001 |
|      17 |          66 |       00:00:23 |       81.82% |       60.00% |       1.2542 |       1.8369 |          0.0001 |
|      22 |          88 |       00:00:30 |       63.64% |       60.00% |       1.2300 |       1.7753 |      1.0000e-05 |
|      25 |         100 |       00:00:34 |       81.82% |              |       1.1674 |              |      1.0000e-05 |
|      28 |         110 |       00:00:38 |       72.73% |       60.00% |       1.6106 |       1.7671 |      1.0000e-05 |
|      33 |         132 |       00:00:45 |       72.73% |       60.00% |       1.2279 |       1.7633 |      1.0000e-06 |
|      38 |         150 |       00:00:51 |       72.73% |              |       1.4846 |              |      1.0000e-06 |
|      39 |         154 |       00:00:53 |       81.82% |       60.00% |       1.2970 |       1.7625 |      1.0000e-06 |
|      44 |         176 |       00:01:00 |       72.73% |       60.00% |       1.2396 |       1.7622 |      1.0000e-07 |
|      50 |         198 |       00:01:08 |      100.00% |       60.00% |       1.0113 |       1.7621 |      1.0000e-07 |
|      50 |         200 |       00:01:08 |       72.73% |              |       1.2024 |              |      1.0000e-07 |
|      55 |         220 |       00:01:15 |       81.82% |       60.00% |       1.1467 |       1.7621 |      1.0000e-08 |
|      61 |         242 |       00:01:23 |       72.73% |       60.00% |       1.2734 |       1.7621 |      1.0000e-09 |
|      63 |         250 |       00:01:26 |       63.64% |              |       1.2624 |              |      1.0000e-09 |
|      66 |         264 |       00:01:31 |       90.91% |       60.00% |       1.1619 |       1.7621 |      1.0000e-09 |
|      72 |         286 |       00:01:38 |       72.73% |       60.00% |       1.4391 |       1.7621 |      1.0000e-10 |
|      75 |         300 |       00:01:43 |       72.73% |              |       1.2555 |              |      1.0000e-10 |
|      77 |         308 |       00:01:46 |       72.73% |       60.00% |       1.5186 |       1.7621 |      1.0000e-10 |
|      83 |         330 |       00:01:54 |       54.55% |       60.00% |       1.5931 |       1.7621 |      1.0000e-11 |
|      88 |         350 |       00:02:00 |       81.82% |              |       0.9878 |              |      1.0000e-11 |
|      88 |         352 |       00:02:01 |       90.91% |       60.00% |       1.0990 |       1.7621 |      1.0000e-11 |
|      94 |         374 |       00:02:09 |       81.82% |       60.00% |       1.4003 |       1.7621 |      1.0000e-12 |
|      99 |         396 |       00:02:17 |       90.91% |       60.00% |       0.9547 |       1.7621 |      1.0000e-12 |
|     100 |         400 |       00:02:18 |       72.73% |       60.00% |       1.3142 |       1.7621 |      1.0000e-12 |
|======================================================================================================================|
