Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:02 |        0.00% |       10.00% |       2.9954 |       2.9384 |          0.0010 |
|       6 |          22 |       00:00:09 |       63.64% |       10.00% |       2.0273 |       2.3973 |          0.0010 |
|      11 |          44 |       00:00:17 |       81.82% |       40.00% |       1.1466 |       1.8440 |          0.0001 |
|      13 |          50 |       00:00:19 |       81.82% |              |       1.0808 |              |          0.0001 |
|      17 |          66 |       00:00:25 |       81.82% |       40.00% |       1.0567 |       1.7195 |          0.0001 |
|      22 |          88 |       00:00:32 |       63.64% |       40.00% |       1.2064 |       1.6870 |      1.0000e-05 |
|      25 |         100 |       00:00:36 |       81.82% |              |       0.9924 |              |      1.0000e-05 |
|      28 |         110 |       00:00:40 |      100.00% |       40.00% |       0.7178 |       1.6776 |      1.0000e-05 |
|      33 |         132 |       00:00:48 |       90.91% |       40.00% |       0.6692 |       1.6727 |      1.0000e-06 |
|      38 |         150 |       00:00:54 |       90.91% |              |       0.9048 |              |      1.0000e-06 |
|      39 |         154 |       00:00:56 |       72.73% |       40.00% |       1.2756 |       1.6721 |      1.0000e-06 |
|      44 |         176 |       00:01:04 |      100.00% |       40.00% |       0.9163 |       1.6718 |      1.0000e-07 |
|      50 |         198 |       00:01:11 |       81.82% |       40.00% |       1.1578 |       1.6717 |      1.0000e-07 |
|      50 |         200 |       00:01:12 |      100.00% |              |       0.9830 |              |      1.0000e-07 |
|      55 |         220 |       00:01:19 |       81.82% |       40.00% |       0.9824 |       1.6717 |      1.0000e-08 |
|      61 |         242 |       00:01:27 |       81.82% |       40.00% |       0.8572 |       1.6717 |      1.0000e-09 |
|      63 |         250 |       00:01:30 |       81.82% |              |       1.1058 |              |      1.0000e-09 |
|      66 |         264 |       00:01:35 |       81.82% |       40.00% |       0.9792 |       1.6717 |      1.0000e-09 |
|      72 |         286 |       00:01:43 |       81.82% |       40.00% |       0.9230 |       1.6717 |      1.0000e-10 |
|      75 |         300 |       00:01:47 |       90.91% |              |       1.0178 |              |      1.0000e-10 |
|      77 |         308 |       00:01:50 |       81.82% |       40.00% |       1.1626 |       1.6717 |      1.0000e-10 |
|      83 |         330 |       00:01:58 |      100.00% |       40.00% |       0.7714 |       1.6717 |      1.0000e-11 |
|      88 |         350 |       00:02:05 |       81.82% |              |       1.0180 |              |      1.0000e-11 |
|      88 |         352 |       00:02:06 |       72.73% |       40.00% |       1.0854 |       1.6717 |      1.0000e-11 |
|      94 |         374 |       00:02:14 |       81.82% |       40.00% |       0.9912 |       1.6717 |      1.0000e-12 |
|      99 |         396 |       00:02:22 |       90.91% |       40.00% |       0.9533 |       1.6717 |      1.0000e-12 |
|     100 |         400 |       00:02:23 |       90.91% |       40.00% |       0.9808 |       1.6717 |      1.0000e-12 |
|======================================================================================================================|
