Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       18.18% |        0.00% |       2.8123 |       2.9720 |          0.0010 |
|       6 |          22 |       00:00:08 |       27.27% |       20.00% |       2.1617 |       2.8247 |          0.0010 |
|      11 |          44 |       00:00:16 |       63.64% |       30.00% |       1.4891 |       2.5200 |          0.0001 |
|      13 |          50 |       00:00:18 |       72.73% |              |       1.3805 |              |          0.0001 |
|      17 |          66 |       00:00:23 |       54.55% |       30.00% |       1.2505 |       2.4650 |          0.0001 |
|      22 |          88 |       00:00:31 |       72.73% |       30.00% |       0.8438 |       2.4468 |      1.0000e-05 |
|      25 |         100 |       00:00:35 |       54.55% |              |       1.3432 |              |      1.0000e-05 |
|      28 |         110 |       00:00:39 |       81.82% |       30.00% |       0.7815 |       2.4438 |      1.0000e-05 |
|      33 |         132 |       00:00:46 |       81.82% |       30.00% |       1.2286 |       2.4412 |      1.0000e-06 |
|      38 |         150 |       00:00:53 |       90.91% |              |       0.8166 |              |      1.0000e-06 |
|      39 |         154 |       00:00:54 |       81.82% |       30.00% |       1.2404 |       2.4407 |      1.0000e-06 |
|      44 |         176 |       00:01:02 |       81.82% |       30.00% |       0.8692 |       2.4405 |      1.0000e-07 |
|      50 |         198 |       00:01:10 |       90.91% |       30.00% |       0.9579 |       2.4405 |      1.0000e-07 |
|      50 |         200 |       00:01:10 |       63.64% |              |       1.1107 |              |      1.0000e-07 |
|      55 |         220 |       00:01:17 |       81.82% |       30.00% |       1.0475 |       2.4405 |      1.0000e-08 |
|      61 |         242 |       00:01:25 |       90.91% |       30.00% |       0.9072 |       2.4405 |      1.0000e-09 |
|      63 |         250 |       00:01:28 |       72.73% |              |       0.9365 |              |      1.0000e-09 |
|      66 |         264 |       00:01:33 |       90.91% |       30.00% |       1.1074 |       2.4405 |      1.0000e-09 |
|      72 |         286 |       00:01:40 |       81.82% |       30.00% |       1.0543 |       2.4405 |      1.0000e-10 |
|      75 |         300 |       00:01:45 |      100.00% |              |       0.6944 |              |      1.0000e-10 |
|      77 |         308 |       00:01:48 |      100.00% |       30.00% |       0.8735 |       2.4405 |      1.0000e-10 |
|      83 |         330 |       00:01:56 |       81.82% |       30.00% |       0.9817 |       2.4405 |      1.0000e-11 |
|      88 |         350 |       00:02:03 |       63.64% |              |       1.2347 |              |      1.0000e-11 |
|      88 |         352 |       00:02:04 |       72.73% |       30.00% |       1.0164 |       2.4405 |      1.0000e-11 |
|      94 |         374 |       00:02:11 |       72.73% |       30.00% |       0.9953 |       2.4405 |      1.0000e-12 |
|      99 |         396 |       00:02:19 |       81.82% |       30.00% |       0.9616 |       2.4405 |      1.0000e-12 |
|     100 |         400 |       00:02:21 |       90.91% |       30.00% |       0.9929 |       2.4405 |      1.0000e-12 |
|======================================================================================================================|
