Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       18.18% |       20.00% |       2.8128 |       2.8216 |          0.0010 |
|       6 |          22 |       00:00:08 |       54.55% |       20.00% |       1.9934 |       2.8201 |          0.0010 |
|      11 |          44 |       00:00:16 |      100.00% |       30.00% |       0.6889 |       2.8516 |          0.0001 |
|      13 |          50 |       00:00:18 |       81.82% |              |       1.0262 |              |          0.0001 |
|      17 |          66 |       00:00:23 |       81.82% |       30.00% |       0.9960 |       2.9200 |          0.0001 |
|      22 |          88 |       00:00:31 |       90.91% |       30.00% |       0.6499 |       2.9881 |      1.0000e-05 |
|      25 |         100 |       00:00:35 |       81.82% |              |       1.0500 |              |      1.0000e-05 |
|      28 |         110 |       00:00:39 |       81.82% |       30.00% |       0.8751 |       2.9941 |      1.0000e-05 |
|      33 |         132 |       00:00:46 |       81.82% |       30.00% |       0.8802 |       2.9990 |      1.0000e-06 |
|      38 |         150 |       00:00:53 |      100.00% |              |       0.4901 |              |      1.0000e-06 |
|      39 |         154 |       00:00:54 |       72.73% |       30.00% |       1.2244 |       2.9996 |      1.0000e-06 |
|      44 |         176 |       00:01:02 |       81.82% |       30.00% |       0.8002 |       3.0000 |      1.0000e-07 |
|      50 |         198 |       00:01:10 |       90.91% |       30.00% |       0.6964 |       3.0000 |      1.0000e-07 |
|      50 |         200 |       00:01:10 |       90.91% |              |       0.7917 |              |      1.0000e-07 |
|      55 |         220 |       00:01:18 |       81.82% |       30.00% |       1.0102 |       3.0000 |      1.0000e-08 |
|      61 |         242 |       00:01:25 |      100.00% |       30.00% |       0.6042 |       3.0000 |      1.0000e-09 |
|      63 |         250 |       00:01:28 |      100.00% |              |       0.7722 |              |      1.0000e-09 |
|      66 |         264 |       00:01:33 |      100.00% |       30.00% |       0.6087 |       3.0000 |      1.0000e-09 |
|      72 |         286 |       00:01:41 |      100.00% |       30.00% |       0.7423 |       3.0000 |      1.0000e-10 |
|      75 |         300 |       00:01:46 |       90.91% |              |       0.6849 |              |      1.0000e-10 |
|      77 |         308 |       00:01:49 |       90.91% |       30.00% |       0.7310 |       3.0000 |      1.0000e-10 |
|      83 |         330 |       00:01:56 |      100.00% |       30.00% |       0.7493 |       3.0000 |      1.0000e-11 |
|      88 |         350 |       00:02:03 |      100.00% |              |       0.6084 |              |      1.0000e-11 |
|      88 |         352 |       00:02:04 |       81.82% |       30.00% |       0.7270 |       3.0000 |      1.0000e-11 |
|      94 |         374 |       00:02:12 |       90.91% |       30.00% |       0.6791 |       3.0000 |      1.0000e-12 |
|      99 |         396 |       00:02:20 |       72.73% |       30.00% |       0.8111 |       3.0000 |      1.0000e-12 |
|     100 |         400 |       00:02:21 |       72.73% |       30.00% |       1.0074 |       3.0000 |      1.0000e-12 |
|======================================================================================================================|
