Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       30.00% |       38.10% |       0.7869 |       0.7584 |          0.0010 |
|       5 |          50 |       00:00:26 |       70.00% |       76.19% |       0.3924 |       0.5080 |          0.0010 |
|      10 |         100 |       00:00:52 |      100.00% |       66.67% |       0.0831 |       0.8181 |          0.0010 |
|      14 |         150 |       00:01:16 |      100.00% |       71.43% |       0.0724 |       0.6799 |          0.0001 |
|      19 |         200 |       00:01:42 |       80.00% |       71.43% |       0.4791 |       0.4975 |          0.0001 |
|      23 |         250 |       00:02:07 |      100.00% |       71.43% |       0.0686 |       0.4793 |      1.0000e-05 |
|      28 |         300 |       00:02:32 |      100.00% |       71.43% |       0.1047 |       0.4925 |      1.0000e-05 |
|      32 |         350 |       00:02:58 |       90.00% |       66.67% |       0.1544 |       0.6143 |      1.0000e-06 |
|      37 |         400 |       00:03:22 |      100.00% |       71.43% |       0.0478 |       0.4897 |      1.0000e-06 |
|      41 |         450 |       00:03:47 |       90.00% |       71.43% |       0.2404 |       0.4890 |      1.0000e-07 |
|      46 |         500 |       00:04:13 |       80.00% |       66.67% |       0.4831 |       0.6200 |      1.0000e-07 |
|      50 |         550 |       00:04:38 |       90.00% |       66.67% |       0.1934 |       0.5343 |      1.0000e-07 |
|      55 |         600 |       00:05:03 |      100.00% |       76.19% |       0.0399 |       0.4490 |      1.0000e-08 |
|      60 |         650 |       00:05:28 |      100.00% |       71.43% |       0.0852 |       0.6092 |      1.0000e-08 |
|      64 |         700 |       00:05:53 |       90.00% |       71.43% |       0.1790 |       0.4829 |      1.0000e-09 |
|      69 |         750 |       00:06:18 |      100.00% |       61.90% |       0.1690 |       0.6654 |      1.0000e-09 |
|      73 |         800 |       00:06:44 |       80.00% |       66.67% |       0.3118 |       0.6200 |      1.0000e-10 |
|      78 |         850 |       00:07:09 |       90.00% |       66.67% |       0.1794 |       0.6212 |      1.0000e-10 |
|      82 |         900 |       00:07:35 |       90.00% |       71.43% |       0.1786 |       0.4888 |      1.0000e-11 |
|      87 |         950 |       00:08:00 |       90.00% |       61.90% |       0.2205 |       0.6731 |      1.0000e-11 |
|      91 |        1000 |       00:08:25 |       90.00% |       66.67% |       0.2261 |       0.7104 |      1.0000e-12 |
|      96 |        1050 |       00:08:51 |      100.00% |       66.67% |       0.0827 |       0.6174 |      1.0000e-12 |
|     100 |        1100 |       00:09:16 |      100.00% |       71.43% |       0.0770 |       0.5784 |      1.0000e-12 |
|======================================================================================================================|
