Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       40.00% |       42.86% |       0.7547 |       0.7163 |          0.0010 |
|       5 |          50 |       00:00:25 |       70.00% |       61.90% |       0.6258 |       0.8833 |          0.0010 |
|      10 |         100 |       00:00:50 |       70.00% |       57.14% |       0.3302 |       0.8302 |          0.0010 |
|      14 |         150 |       00:01:14 |       80.00% |       71.43% |       0.3219 |       0.5749 |          0.0001 |
|      19 |         200 |       00:01:39 |       90.00% |       76.19% |       0.3182 |       0.5700 |          0.0001 |
|      23 |         250 |       00:02:03 |      100.00% |       71.43% |       0.0532 |       0.5712 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |       90.00% |       71.43% |       0.1722 |       0.5555 |      1.0000e-05 |
|      32 |         350 |       00:02:52 |      100.00% |       71.43% |       0.1486 |       0.5569 |      1.0000e-06 |
|      37 |         400 |       00:03:16 |       90.00% |       71.43% |       0.1560 |       0.5563 |      1.0000e-06 |
|      41 |         450 |       00:03:40 |      100.00% |       71.43% |       0.0624 |       0.5907 |      1.0000e-07 |
|      46 |         500 |       00:04:05 |      100.00% |       80.95% |       0.1253 |       0.5217 |      1.0000e-07 |
|      50 |         550 |       00:04:30 |      100.00% |       71.43% |       0.1825 |       0.5573 |      1.0000e-07 |
|      55 |         600 |       00:04:54 |       90.00% |       71.43% |       0.1928 |       0.5923 |      1.0000e-08 |
|      60 |         650 |       00:05:18 |      100.00% |       71.43% |       0.0632 |       0.5912 |      1.0000e-08 |
|      64 |         700 |       00:05:43 |      100.00% |       71.43% |       0.0670 |       0.5981 |      1.0000e-09 |
|      69 |         750 |       00:06:08 |      100.00% |       71.43% |       0.0650 |       0.5556 |      1.0000e-09 |
|      73 |         800 |       00:06:32 |      100.00% |       71.43% |       0.0713 |       0.5658 |      1.0000e-10 |
|      78 |         850 |       00:06:57 |       90.00% |       76.19% |       0.1786 |       0.5361 |      1.0000e-10 |
|      82 |         900 |       00:07:21 |      100.00% |       71.43% |       0.0732 |       0.5658 |      1.0000e-11 |
|      87 |         950 |       00:07:46 |       90.00% |       71.43% |       0.2168 |       0.5908 |      1.0000e-11 |
|      91 |        1000 |       00:08:11 |       90.00% |       71.43% |       0.1588 |       0.5529 |      1.0000e-12 |
|      96 |        1050 |       00:08:36 |      100.00% |       71.43% |       0.1091 |       0.5550 |      1.0000e-12 |
|     100 |        1100 |       00:09:00 |      100.00% |       71.43% |       0.0562 |       0.5975 |      1.0000e-12 |
|======================================================================================================================|
