Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        4.76% |       1.9130 |       1.8474 |          0.0010 |
|       5 |          50 |       00:00:25 |       60.00% |       57.14% |       0.8996 |       1.4277 |          0.0010 |
|      10 |         100 |       00:00:49 |       90.00% |       66.67% |       0.3779 |       1.0879 |          0.0010 |
|      14 |         150 |       00:01:14 |       90.00% |       80.95% |       0.3258 |       0.8635 |          0.0001 |
|      19 |         200 |       00:01:38 |       90.00% |       57.14% |       0.3133 |       1.1439 |          0.0001 |
|      23 |         250 |       00:02:03 |      100.00% |       71.43% |       0.1184 |       1.1020 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |      100.00% |       66.67% |       0.1539 |       1.1060 |      1.0000e-05 |
|      32 |         350 |       00:02:51 |       90.00% |       76.19% |       0.3501 |       1.0417 |      1.0000e-06 |
|      37 |         400 |       00:03:15 |      100.00% |       71.43% |       0.1738 |       1.0794 |      1.0000e-06 |
|      41 |         450 |       00:03:39 |      100.00% |       76.19% |       0.1626 |       1.0826 |      1.0000e-07 |
|      46 |         500 |       00:04:04 |      100.00% |       71.43% |       0.0821 |       1.1320 |      1.0000e-07 |
|      50 |         550 |       00:04:29 |      100.00% |       71.43% |       0.1632 |       1.1457 |      1.0000e-07 |
|      55 |         600 |       00:04:53 |      100.00% |       66.67% |       0.1780 |       1.1487 |      1.0000e-08 |
|      60 |         650 |       00:05:18 |       90.00% |       76.19% |       0.3555 |       1.0560 |      1.0000e-08 |
|      64 |         700 |       00:05:42 |      100.00% |       66.67% |       0.1595 |       1.1696 |      1.0000e-09 |
|      69 |         750 |       00:06:07 |       90.00% |       76.19% |       0.1416 |       1.0124 |      1.0000e-09 |
|      73 |         800 |       00:06:32 |      100.00% |       66.67% |       0.1583 |       1.1696 |      1.0000e-10 |
|      78 |         850 |       00:06:56 |       90.00% |       71.43% |       0.1739 |       1.1150 |      1.0000e-10 |
|      82 |         900 |       00:07:21 |      100.00% |       71.43% |       0.1761 |       1.1178 |      1.0000e-11 |
|      87 |         950 |       00:07:46 |       90.00% |       76.19% |       0.2133 |       1.0552 |      1.0000e-11 |
|      91 |        1000 |       00:08:10 |       90.00% |       71.43% |       0.4468 |       1.1105 |      1.0000e-12 |
|      96 |        1050 |       00:08:35 |       90.00% |       71.43% |       0.2504 |       1.0942 |      1.0000e-12 |
|     100 |        1100 |       00:08:59 |      100.00% |       71.43% |       0.1503 |       1.1097 |      1.0000e-12 |
|======================================================================================================================|
