Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       60.00% |       38.10% |       0.6916 |       0.6944 |          0.0010 |
|       5 |          50 |       00:00:25 |       60.00% |       57.14% |       0.6672 |       0.6873 |          0.0010 |
|      10 |         100 |       00:00:49 |       70.00% |       52.38% |       0.6383 |       0.7106 |          0.0010 |
|      14 |         150 |       00:01:13 |       30.00% |       57.14% |       0.7354 |       0.6953 |          0.0001 |
|      19 |         200 |       00:01:36 |       50.00% |       57.14% |       0.7512 |       0.7022 |          0.0001 |
|      23 |         250 |       00:02:00 |       60.00% |       61.90% |       0.6637 |       0.6923 |      1.0000e-05 |
|      28 |         300 |       00:02:24 |       40.00% |       57.14% |       0.7635 |       0.6977 |      1.0000e-05 |
|      32 |         350 |       00:02:48 |       60.00% |       57.14% |       0.6926 |       0.6932 |      1.0000e-06 |
|      37 |         400 |       00:03:12 |       50.00% |       57.14% |       0.6711 |       0.6986 |      1.0000e-06 |
|      41 |         450 |       00:03:35 |       70.00% |       57.14% |       0.5842 |       0.6981 |      1.0000e-07 |
|      46 |         500 |       00:03:59 |       50.00% |       57.14% |       0.6913 |       0.6999 |      1.0000e-07 |
|      50 |         550 |       00:04:23 |       40.00% |       61.90% |       0.7141 |       0.6895 |      1.0000e-07 |
|      55 |         600 |       00:04:46 |       60.00% |       57.14% |       0.6321 |       0.6970 |      1.0000e-08 |
|      60 |         650 |       00:05:10 |       30.00% |       61.90% |       0.7521 |       0.6948 |      1.0000e-08 |
|      64 |         700 |       00:05:33 |       60.00% |       57.14% |       0.6586 |       0.7026 |      1.0000e-09 |
|      69 |         750 |       00:05:57 |       70.00% |       57.14% |       0.5873 |       0.6998 |      1.0000e-09 |
|      73 |         800 |       00:06:21 |       60.00% |       57.14% |       0.6899 |       0.7026 |      1.0000e-10 |
|      78 |         850 |       00:06:45 |       50.00% |       61.90% |       0.5871 |       0.6944 |      1.0000e-10 |
|      82 |         900 |       00:07:09 |       70.00% |       61.90% |       0.6505 |       0.6923 |      1.0000e-11 |
|      87 |         950 |       00:07:33 |       50.00% |       57.14% |       0.6917 |       0.7005 |      1.0000e-11 |
|      91 |        1000 |       00:07:57 |       70.00% |       61.90% |       0.6625 |       0.6909 |      1.0000e-12 |
|      96 |        1050 |       00:08:21 |       60.00% |       61.90% |       0.6324 |       0.6884 |      1.0000e-12 |
|     100 |        1100 |       00:08:44 |       40.00% |       61.90% |       0.7150 |       0.6926 |      1.0000e-12 |
|======================================================================================================================|
