Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       40.00% |       57.14% |       1.0431 |       1.0611 |          0.0010 |
|       5 |          50 |       00:00:25 |       70.00% |       85.71% |       0.8127 |       0.4170 |          0.0010 |
|      10 |         100 |       00:00:49 |      100.00% |       90.48% |       0.2831 |       0.3886 |          0.0010 |
|      14 |         150 |       00:01:13 |      100.00% |       90.48% |       0.1554 |       0.3482 |          0.0001 |
|      19 |         200 |       00:01:38 |       90.00% |      100.00% |       0.3118 |       0.1889 |          0.0001 |
|      23 |         250 |       00:02:02 |      100.00% |      100.00% |       0.2772 |       0.1464 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |       90.00% |       95.24% |       0.2733 |       0.3156 |      1.0000e-05 |
|      32 |         350 |       00:02:51 |       90.00% |      100.00% |       0.2907 |       0.1744 |      1.0000e-06 |
|      37 |         400 |       00:03:15 |      100.00% |       95.24% |       0.1434 |       0.2222 |      1.0000e-06 |
|      41 |         450 |       00:03:39 |      100.00% |      100.00% |       0.0710 |       0.1445 |      1.0000e-07 |
|      46 |         500 |       00:04:03 |       90.00% |       95.24% |       0.3785 |       0.2415 |      1.0000e-07 |
|      50 |         550 |       00:04:28 |       60.00% |      100.00% |       0.7695 |       0.1532 |      1.0000e-07 |
|      55 |         600 |       00:04:52 |       90.00% |       95.24% |       0.3039 |       0.2826 |      1.0000e-08 |
|      60 |         650 |       00:05:15 |       80.00% |       95.24% |       0.3889 |       0.2582 |      1.0000e-08 |
|      64 |         700 |       00:05:39 |       90.00% |      100.00% |       0.3121 |       0.1595 |      1.0000e-09 |
|      69 |         750 |       00:06:04 |       90.00% |      100.00% |       0.4470 |       0.1523 |      1.0000e-09 |
|      73 |         800 |       00:06:28 |      100.00% |       95.24% |       0.1249 |       0.3444 |      1.0000e-10 |
|      78 |         850 |       00:06:53 |       90.00% |      100.00% |       0.2616 |       0.1416 |      1.0000e-10 |
|      82 |         900 |       00:07:17 |       90.00% |       95.24% |       0.2243 |       0.2759 |      1.0000e-11 |
|      87 |         950 |       00:07:42 |      100.00% |       95.24% |       0.1016 |       0.2838 |      1.0000e-11 |
|      91 |        1000 |       00:08:07 |      100.00% |       95.24% |       0.1387 |       0.2517 |      1.0000e-12 |
|      96 |        1050 |       00:08:31 |      100.00% |       95.24% |       0.1137 |       0.3385 |      1.0000e-12 |
|     100 |        1100 |       00:08:55 |       80.00% |      100.00% |       0.4127 |       0.2048 |      1.0000e-12 |
|======================================================================================================================|
