Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       30.00% |       52.38% |       0.7137 |       0.6947 |          0.0010 |
|       5 |          50 |       00:00:25 |       70.00% |       52.38% |       0.8190 |       0.7026 |          0.0010 |
|      10 |         100 |       00:00:49 |       60.00% |       66.67% |       0.6714 |       0.6953 |          0.0010 |
|      14 |         150 |       00:01:13 |       40.00% |       66.67% |       0.7894 |       0.6969 |          0.0001 |
|      19 |         200 |       00:01:36 |       40.00% |       61.90% |       0.7066 |       0.7051 |          0.0001 |
|      23 |         250 |       00:02:00 |       40.00% |       61.90% |       0.7057 |       0.7090 |      1.0000e-05 |
|      28 |         300 |       00:02:24 |       50.00% |       61.90% |       0.6037 |       0.7017 |      1.0000e-05 |
|      32 |         350 |       00:02:47 |       70.00% |       66.67% |       0.6269 |       0.6935 |      1.0000e-06 |
|      37 |         400 |       00:03:10 |       50.00% |       71.43% |       0.6897 |       0.6749 |      1.0000e-06 |
|      41 |         450 |       00:03:34 |       50.00% |       66.67% |       0.7054 |       0.7124 |      1.0000e-07 |
|      46 |         500 |       00:03:57 |       40.00% |       66.67% |       0.6221 |       0.7146 |      1.0000e-07 |
|      50 |         550 |       00:04:21 |       50.00% |       61.90% |       0.6302 |       0.6993 |      1.0000e-07 |
|      55 |         600 |       00:04:45 |       70.00% |       61.90% |       0.6519 |       0.7026 |      1.0000e-08 |
|      60 |         650 |       00:05:09 |       50.00% |       61.90% |       0.6517 |       0.7020 |      1.0000e-08 |
|      64 |         700 |       00:05:32 |       60.00% |       66.67% |       0.6752 |       0.6951 |      1.0000e-09 |
|      69 |         750 |       00:05:56 |        0.00% |       71.43% |       0.7839 |       0.6871 |      1.0000e-09 |
|      73 |         800 |       00:06:19 |       20.00% |       66.67% |       0.8254 |       0.6796 |      1.0000e-10 |
|      78 |         850 |       00:06:44 |       60.00% |       66.67% |       0.6204 |       0.6934 |      1.0000e-10 |
|      82 |         900 |       00:07:07 |       60.00% |       66.67% |       0.5901 |       0.6818 |      1.0000e-11 |
|      87 |         950 |       00:07:32 |       40.00% |       71.43% |       0.6328 |       0.6844 |      1.0000e-11 |
|      91 |        1000 |       00:07:55 |       70.00% |       71.43% |       0.6440 |       0.6871 |      1.0000e-12 |
|      96 |        1050 |       00:08:18 |       50.00% |       71.43% |       0.7284 |       0.6844 |      1.0000e-12 |
|     100 |        1100 |       00:08:43 |       70.00% |       66.67% |       0.6447 |       0.6798 |      1.0000e-12 |
|======================================================================================================================|
