Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       30.00% |       19.05% |       1.1740 |       1.1249 |          0.0010 |
|       5 |          50 |       00:00:26 |      100.00% |       76.19% |       0.2353 |       0.6387 |          0.0010 |
|      10 |         100 |       00:00:50 |       80.00% |       85.71% |       0.5138 |       0.4555 |          0.0010 |
|      14 |         150 |       00:01:14 |       80.00% |       85.71% |       0.3590 |       0.6151 |          0.0001 |
|      19 |         200 |       00:01:38 |      100.00% |       76.19% |       0.0519 |       0.7704 |          0.0001 |
|      23 |         250 |       00:02:03 |      100.00% |       85.71% |       0.0316 |       0.2754 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |      100.00% |       80.95% |       0.1297 |       0.3532 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |      100.00% |       80.95% |       0.0381 |       0.3703 |      1.0000e-06 |
|      37 |         400 |       00:03:18 |       90.00% |       80.95% |       0.1135 |       0.3812 |      1.0000e-06 |
|      41 |         450 |       00:03:42 |      100.00% |       90.48% |       0.0845 |       0.2546 |      1.0000e-07 |
|      46 |         500 |       00:04:07 |      100.00% |       85.71% |       0.0911 |       0.3347 |      1.0000e-07 |
|      50 |         550 |       00:04:31 |       80.00% |       80.95% |       0.2818 |       0.3121 |      1.0000e-07 |
|      55 |         600 |       00:04:56 |      100.00% |       90.48% |       0.0359 |       0.2216 |      1.0000e-08 |
|      60 |         650 |       00:05:20 |      100.00% |       85.71% |       0.0442 |       0.3108 |      1.0000e-08 |
|      64 |         700 |       00:05:45 |      100.00% |       80.95% |       0.0930 |       0.3887 |      1.0000e-09 |
|      69 |         750 |       00:06:10 |      100.00% |       85.71% |       0.0190 |       0.3108 |      1.0000e-09 |
|      73 |         800 |       00:06:35 |      100.00% |       85.71% |       0.0976 |       0.2579 |      1.0000e-10 |
|      78 |         850 |       00:06:59 |      100.00% |       85.71% |       0.0965 |       0.2755 |      1.0000e-10 |
|      82 |         900 |       00:07:24 |      100.00% |       85.71% |       0.0626 |       0.3140 |      1.0000e-11 |
|      87 |         950 |       00:07:48 |      100.00% |       80.95% |       0.0674 |       0.3112 |      1.0000e-11 |
|      91 |        1000 |       00:08:13 |      100.00% |       85.71% |       0.0436 |       0.3108 |      1.0000e-12 |
|      96 |        1050 |       00:08:38 |       90.00% |       80.95% |       0.3199 |       0.3353 |      1.0000e-12 |
|     100 |        1100 |       00:09:02 |      100.00% |       85.71% |       0.0432 |       0.4963 |      1.0000e-12 |
|======================================================================================================================|
