-25.8544230831188,-0.945147220794665,-174.479195135002
-25.6262847410185,-0.947399395273907,-175.154270078823
-25.6100403976375,-0.917821379402313,-175.108350357711
-25.4637939184057,-1.00487126921589,-175.552794469685
-25.3704384218284,-1.10705022216674,-175.878971846627
-25.3399828610169,-1.12507466816743,-175.946039592971
-25.4719789681966,-1.04604119707306,-175.431944826306
-25.5604305114123,-1.0798968110442,-175.198981534869
-25.5877262469226,-1.08428507644908,-175.112765434656
-25.5253542755878,-1.06247881054562,-175.294792644186
-25.5244229926788,-1.01744459078127,-175.285156258237
-25.5965817954255,-0.941434497779968,-175.026879935929
-25.4536477349344,-0.898706289696764,-175.454572167054
-25.43335922211,-0.830421510892112,-175.475766428973
-25.2537060441846,-0.800670893166526,-176.026461785382
-24.9900562741124,-0.802440878371901,-176.89024614987
-25.0542899654967,-0.707236004902428,-176.675933590401
-25.0080562326471,-0.625063803812831,-176.785679716737
-25.0365224834467,-0.592621794233309,-176.697583248046
-24.9759392071182,-0.624092550786114,-176.918397651927
-24.7788629071146,-0.753068502119824,-177.562532147416
-24.5983368120587,-0.926107428574581,-178.178033724582
-24.3989714307475,-1.06857530840617,-178.763059103461
-24.2053883740671,-1.21225930968717,-179.256812538457
-24.1219533699869,-1.28892200537942,-179.345988870267
-24.0626476298788,-1.25828049447818,-179.193705300438
-24.0598097447199,-1.22383995098055,-178.819707297834
-24.0882616114785,-0.947508672963063,-178.08997783421
-24.2700528737027,-0.439451482418035,-176.616374723517
-24.5410331284197,0.246563903353732,-174.63546183919
-24.868957552368,0.950493511378073,-172.631240001273
-25.1840835569299,1.55494025286614,-171.238180036337
-25.4464423158391,2.22469522427253,-170.96355744294
-25.3647902002408,3.22433266927016,-172.254627210117
-24.8249635567715,4.75942273503534,-174.461904827335
-23.9985354314892,6.42876543676278,-177.685908215712
-23.5360505067412,7.99691025516531,-179.941349774927
-23.2090622516635,9.62226415474719,178.491756492286
-22.9193092384571,11.219606459325,177.381707126299
-22.494078215022,12.7827418777745,176.489669072907
-22.0016691492768,14.0114803449335,175.643389725412
-21.7287813878975,14.5591714575308,174.840735783538
-21.7857166097281,14.3874425895754,173.850106812025
-22.1212718466639,13.6788815465369,172.56552102177
-22.5746317384447,12.6794358540142,170.85198539283
-23.0050613911165,11.464402898795,168.564513956185
-23.3467670574112,10.1858836507267,165.889796221905
-23.6678896586653,8.9270989194357,163.039498512358
-24.0396031011885,7.76130848048581,160.247948545081
-24.3961600722886,6.49254887710648,157.419116584186
-24.8025794822751,5.11608884012673,154.531081129736
-24.9589663389204,3.56194303756274,151.214530609771
-24.2394108710742,2.7923234683604,147.686970492517
-23.4656881973551,2.21499723231095,144.570430923633
-22.6315795506372,1.63108974790257,141.748456494915
-21.7328610164761,1.05394272516245,139.273061789368
-20.8347336955384,0.331954795919114,137.043788183819
-19.9311447086813,-0.512532331434891,135.058018140144
-19.0585898796297,-1.65142241071643,133.217503084406
-18.2195802697511,-3.02879069466283,131.44498909772
-17.4707435888593,-4.49445705395352,129.775364198041
-16.6377220957106,-5.70647762177977,128.20934718755
-15.7585972676633,-6.58721716645459,126.89228488716
-14.8371352859295,-7.10381096863457,125.807658234875
-13.8978906662589,-7.40367568840082,125.015641890586
-12.9785208106165,-7.47155275231186,124.441369840179
-12.3627268754964,-7.53131274910097,123.97193722994
-11.7596796616132,-7.63804323200061,123.554530937078
-11.1446041671568,-7.91388207056623,123.084741787868
-10.5543297825409,-8.28801940188117,122.602862477118
-9.99939015265662,-8.64716037565147,122.046569291117
-9.43506055640066,-8.97852328728099,121.488510264353
-8.84754542147672,-9.19890904772366,120.871971680207
-8.21611830160141,-9.34571016340296,120.337300264115
-7.55853926548865,-9.51725205917094,119.806797981639
-6.88313266467715,-9.53942954099123,119.348614929282
-6.1633099382153,-9.56513974078759,118.888108528733
-5.43158200352045,-9.68891883108151,118.435859604045
-4.70802306841419,-9.93245941571135,118.000036268298
-4.00226605127608,-10.1770178597309,117.625320952431
-3.330765729363,-10.3634002041064,117.320047314776
-2.66478077501988,-10.518284485748,117.073032237866
-2.05242737900704,-10.6631796592135,116.848445146557
-1.45574603030163,-10.7490485363721,116.653793427852
-0.891766472449386,-10.6939024373333,116.41859195215
-0.360862200915497,-10.5111822838893,116.161508537426
0.112397204367639,-10.4112204925581,115.827103130171
0.564873270299411,-10.2509677956775,115.424908376513
0.997565266118911,-9.96998505661709,114.927448457194
1.45971094102643,-9.83917239228102,114.403009995237
1.77324857730833,-9.96298418510323,113.771652694545
2.04438457717508,-10.1694745647678,113.108730071213
2.08075790416026,-10.4746268948959,112.391042763211
2.1026234273426,-10.6655588667445,111.62930273675
2.06706171281835,-10.6479539518019,110.886721932549
2.36957005715156,-10.5526018313839,110.329177426975
2.74928851421511,-10.3070849509529,109.907084274792
3.06776393050859,-10.0681482919872,109.43027715051
3.21951068645735,-9.92378673518199,108.853642083668
