Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.2237 |       2.0495 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       25.00% |       1.6300 |       1.3551 |          0.0010 |
|       9 |          36 |       00:00:04 |       77.78% |      100.00% |       0.7456 |       0.4630 |          0.0010 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.2619 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       77.78% |      100.00% |       0.4465 |       0.3309 |          0.0001 |
|      18 |          72 |       00:00:07 |       88.89% |      100.00% |       0.4981 |       0.3085 |          0.0001 |
|      23 |          90 |       00:00:09 |      100.00% |      100.00% |       0.2869 |       0.2911 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |      100.00% |              |       0.2340 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |      100.00% |       0.1712 |       0.2892 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |      100.00% |      100.00% |       0.3145 |       0.2864 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |      100.00% |      100.00% |       0.1521 |       0.2859 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       77.78% |              |       0.3291 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |      100.00% |      100.00% |       0.1913 |       0.2859 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |      100.00% |       0.3835 |       0.2859 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |       88.89% |      100.00% |       0.4621 |       0.2859 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |      100.00% |              |       0.2322 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |       88.89% |      100.00% |       0.4262 |       0.2859 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |      100.00% |      100.00% |       0.3624 |       0.2859 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |      100.00% |              |       0.2795 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |      100.00% |      100.00% |       0.1685 |       0.2859 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |      100.00% |      100.00% |       0.3170 |       0.2859 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |      100.00% |      100.00% |       0.2768 |       0.2859 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       88.89% |              |       0.3310 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |      100.00% |      100.00% |       0.1943 |       0.2859 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |      100.00% |      100.00% |       0.2737 |       0.2859 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |      100.00% |      100.00% |       0.2913 |       0.2859 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |       88.89% |              |       0.2938 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |      100.00% |      100.00% |       0.1753 |       0.2859 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       88.89% |      100.00% |       0.4510 |       0.2859 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |       88.89% |      100.00% |       0.3672 |       0.2859 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |       88.89% |      100.00% |       0.3143 |       0.2859 |      1.0000e-12 |
|======================================================================================================================|
