Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       1.9829 |       2.2047 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |       25.00% |       1.4489 |       1.5943 |          0.0010 |
|       9 |          36 |       00:00:04 |       66.67% |       50.00% |       0.8307 |       1.1403 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       0.6778 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |       50.00% |       0.5950 |       0.8896 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |       75.00% |       0.5569 |       1.0591 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       50.00% |       0.3789 |       1.0266 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.4107 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |       75.00% |       0.4592 |       1.0020 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |      100.00% |       75.00% |       0.3431 |       0.9966 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       75.00% |       0.2705 |       0.9968 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       88.89% |              |       0.3690 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |      100.00% |       75.00% |       0.3043 |       0.9977 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |       75.00% |       0.3170 |       0.9978 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |      100.00% |       75.00% |       0.3583 |       0.9978 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       66.67% |              |       0.5108 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |      100.00% |       75.00% |       0.3071 |       0.9978 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |      100.00% |       75.00% |       0.4587 |       0.9978 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |      100.00% |              |       0.3548 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       88.89% |       75.00% |       0.4804 |       0.9978 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |      100.00% |       75.00% |       0.3507 |       0.9978 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |      100.00% |       75.00% |       0.3093 |       0.9978 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       88.89% |              |       0.4429 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       88.89% |       75.00% |       0.3887 |       0.9978 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |      100.00% |       75.00% |       0.2241 |       0.9978 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |      100.00% |       75.00% |       0.4127 |       0.9978 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       77.78% |              |       0.4351 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |       77.78% |       75.00% |       0.6061 |       0.9978 |      1.0000e-11 |
|      95 |         378 |       00:00:35 |       88.89% |       75.00% |       0.4297 |       0.9978 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |      100.00% |       75.00% |       0.3627 |       0.9978 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |       88.89% |       75.00% |       0.4695 |       0.9978 |      1.0000e-12 |
|======================================================================================================================|
