Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |       25.00% |       2.2024 |       2.0357 |          0.0010 |
|       5 |          18 |       00:00:02 |       33.33% |       25.00% |       1.7195 |       2.0776 |          0.0010 |
|       9 |          36 |       00:00:04 |       66.67% |       25.00% |       1.0653 |       1.6682 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       0.7317 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       77.78% |       25.00% |       0.6798 |       1.4287 |          0.0001 |
|      18 |          72 |       00:00:07 |       77.78% |       25.00% |       0.5504 |       1.3088 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |       25.00% |       0.3997 |       1.2892 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.4975 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       66.67% |       25.00% |       0.8115 |       1.2559 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |      100.00% |       25.00% |       0.5449 |       1.2487 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       77.78% |       25.00% |       0.6412 |       1.2476 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       88.89% |              |       0.5871 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |      100.00% |       25.00% |       0.5327 |       1.2471 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |      100.00% |       25.00% |       0.4064 |       1.2470 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       77.78% |       25.00% |       0.7089 |       1.2468 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       77.78% |              |       0.5569 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |      100.00% |       25.00% |       0.6341 |       1.2468 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       88.89% |       25.00% |       0.5402 |       1.2468 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       88.89% |              |       0.5747 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |      100.00% |       25.00% |       0.3886 |       1.2468 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |       77.78% |       25.00% |       0.6500 |       1.2468 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       88.89% |       25.00% |       0.5862 |       1.2468 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       66.67% |              |       0.7456 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |      100.00% |       25.00% |       0.3059 |       1.2468 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       88.89% |       25.00% |       0.6539 |       1.2468 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       88.89% |       25.00% |       0.6739 |       1.2468 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |      100.00% |              |       0.5461 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |       88.89% |       25.00% |       0.3914 |       1.2468 |      1.0000e-11 |
|      95 |         378 |       00:00:35 |       77.78% |       25.00% |       0.5671 |       1.2468 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       66.67% |       25.00% |       0.8795 |       1.2468 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |       77.78% |       25.00% |       0.6739 |       1.2468 |      1.0000e-12 |
|======================================================================================================================|
