Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.1782 |       2.1333 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |       25.00% |       1.3629 |       1.8489 |          0.0010 |
|       9 |          36 |       00:00:04 |       77.78% |       50.00% |       0.6065 |       1.1655 |          0.0010 |
|      13 |          50 |       00:00:05 |       88.89% |              |       0.5011 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       77.78% |       50.00% |       0.6134 |       1.2754 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |       50.00% |       0.1836 |       1.2292 |          0.0001 |
|      23 |          90 |       00:00:09 |      100.00% |       50.00% |       0.3004 |       1.2223 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |       88.89% |              |       0.2673 |              |      1.0000e-05 |
|      27 |         108 |       00:00:11 |      100.00% |       50.00% |       0.3251 |       1.2141 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |      100.00% |       50.00% |       0.2397 |       1.2077 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |      100.00% |       50.00% |       0.3027 |       1.2064 |      1.0000e-06 |
|      38 |         150 |       00:00:15 |      100.00% |              |       0.2278 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |      100.00% |       50.00% |       0.1830 |       1.2050 |      1.0000e-07 |
|      45 |         180 |       00:00:18 |       88.89% |       50.00% |       0.2967 |       1.2049 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |      100.00% |       50.00% |       0.2788 |       1.2049 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |      100.00% |              |       0.2151 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |      100.00% |       50.00% |       0.2700 |       1.2049 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |      100.00% |       50.00% |       0.4330 |       1.2049 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |      100.00% |              |       0.3049 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |      100.00% |       50.00% |       0.2859 |       1.2049 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       88.89% |       50.00% |       0.5412 |       1.2049 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |      100.00% |       50.00% |       0.3204 |       1.2049 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |      100.00% |              |       0.3552 |              |      1.0000e-10 |
|      77 |         306 |       00:00:29 |      100.00% |       50.00% |       0.3767 |       1.2049 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |       88.89% |       50.00% |       0.4289 |       1.2049 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |       88.89% |       50.00% |       0.3953 |       1.2049 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       88.89% |              |       0.5106 |              |      1.0000e-11 |
|      90 |         360 |       00:00:34 |       77.78% |       50.00% |       0.3759 |       1.2049 |      1.0000e-11 |
|      95 |         378 |       00:00:36 |       88.89% |       50.00% |       0.2705 |       1.2049 |      1.0000e-12 |
|      99 |         396 |       00:00:38 |       88.89% |       50.00% |       0.4183 |       1.2049 |      1.0000e-12 |
|     100 |         400 |       00:00:38 |      100.00% |       50.00% |       0.2566 |       1.2049 |      1.0000e-12 |
|======================================================================================================================|
