Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       33.33% |       25.00% |       2.1262 |       2.0113 |          0.0010 |
|       5 |          18 |       00:00:02 |       55.56% |       75.00% |       1.3953 |       1.4427 |          0.0010 |
|       9 |          36 |       00:00:04 |       77.78% |       75.00% |       0.6671 |       0.7172 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       0.5135 |              |          0.0001 |
|      14 |          54 |       00:00:05 |      100.00% |      100.00% |       0.4145 |       0.5423 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |      100.00% |       0.3601 |       0.4296 |          0.0001 |
|      23 |          90 |       00:00:09 |      100.00% |      100.00% |       0.1376 |       0.4289 |      1.0000e-05 |
|      25 |         100 |       00:00:10 |      100.00% |              |       0.1869 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |      100.00% |       0.4732 |       0.4153 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |      100.00% |      100.00% |       0.2987 |       0.4221 |      1.0000e-06 |
|      36 |         144 |       00:00:14 |       88.89% |      100.00% |       0.3271 |       0.4216 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.1575 |              |      1.0000e-06 |
|      41 |         162 |       00:00:16 |      100.00% |      100.00% |       0.2584 |       0.4217 |      1.0000e-07 |
|      45 |         180 |       00:00:18 |      100.00% |      100.00% |       0.3978 |       0.4217 |      1.0000e-07 |
|      50 |         198 |       00:00:19 |      100.00% |      100.00% |       0.2834 |       0.4217 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       88.89% |              |       0.2431 |              |      1.0000e-07 |
|      54 |         216 |       00:00:21 |      100.00% |      100.00% |       0.2533 |       0.4216 |      1.0000e-08 |
|      59 |         234 |       00:00:23 |      100.00% |      100.00% |       0.3393 |       0.4216 |      1.0000e-08 |
|      63 |         250 |       00:00:24 |      100.00% |              |       0.2888 |              |      1.0000e-09 |
|      63 |         252 |       00:00:24 |      100.00% |      100.00% |       0.2279 |       0.4216 |      1.0000e-09 |
|      68 |         270 |       00:00:26 |       88.89% |      100.00% |       0.3578 |       0.4216 |      1.0000e-09 |
|      72 |         288 |       00:00:28 |      100.00% |      100.00% |       0.3390 |       0.4216 |      1.0000e-10 |
|      75 |         300 |       00:00:29 |       88.89% |              |       0.3270 |              |      1.0000e-10 |
|      77 |         306 |       00:00:30 |      100.00% |      100.00% |       0.1747 |       0.4216 |      1.0000e-10 |
|      81 |         324 |       00:00:31 |       88.89% |      100.00% |       0.2462 |       0.4216 |      1.0000e-11 |
|      86 |         342 |       00:00:33 |      100.00% |      100.00% |       0.2460 |       0.4216 |      1.0000e-11 |
|      88 |         350 |       00:00:34 |      100.00% |              |       0.2550 |              |      1.0000e-11 |
|      90 |         360 |       00:00:35 |      100.00% |      100.00% |       0.2169 |       0.4216 |      1.0000e-11 |
|      95 |         378 |       00:00:37 |      100.00% |      100.00% |       0.1782 |       0.4216 |      1.0000e-12 |
|      99 |         396 |       00:00:39 |      100.00% |      100.00% |       0.2843 |       0.4216 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |      100.00% |      100.00% |       0.2937 |       0.4216 |      1.0000e-12 |
|======================================================================================================================|
