Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.0572 |       2.1318 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |       50.00% |       1.6569 |       1.8695 |          0.0010 |
|       9 |          36 |       00:00:03 |       77.78% |       50.00% |       1.2096 |       1.3858 |          0.0010 |
|      13 |          50 |       00:00:05 |       66.67% |              |       0.9846 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |       75.00% |       0.7055 |       1.2292 |          0.0001 |
|      18 |          72 |       00:00:07 |       77.78% |       75.00% |       0.8955 |       1.1916 |          0.0001 |
|      23 |          90 |       00:00:08 |       77.78% |       75.00% |       0.8614 |       1.1399 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       77.78% |              |       0.6854 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       77.78% |       75.00% |       0.7433 |       1.1291 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       77.78% |       75.00% |       0.7472 |       1.1284 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       88.89% |       75.00% |       0.6203 |       1.1258 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       77.78% |              |       0.8162 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       55.56% |       75.00% |       1.1414 |       1.1246 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       66.67% |       75.00% |       0.9069 |       1.1244 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |      100.00% |       75.00% |       0.4424 |       1.1243 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       55.56% |              |       1.0390 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       66.67% |       75.00% |       0.7862 |       1.1243 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |       88.89% |       75.00% |       0.7260 |       1.1243 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       77.78% |              |       0.7987 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |      100.00% |       75.00% |       0.6907 |       1.1243 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |       77.78% |       75.00% |       0.8482 |       1.1243 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       88.89% |       75.00% |       0.8504 |       1.1243 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       77.78% |              |       0.7812 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       77.78% |       75.00% |       0.7979 |       1.1243 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       66.67% |       75.00% |       1.1331 |       1.1243 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       66.67% |       75.00% |       0.8373 |       1.1243 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       88.89% |              |       0.8392 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |       44.44% |       75.00% |       1.0217 |       1.1243 |      1.0000e-11 |
|      95 |         378 |       00:00:35 |       66.67% |       75.00% |       1.0943 |       1.1243 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       77.78% |       75.00% |       0.7848 |       1.1243 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |       77.78% |       75.00% |       0.9375 |       1.1243 |      1.0000e-12 |
|======================================================================================================================|
