Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.1233 |       2.1761 |          0.0010 |
|       5 |          18 |       00:00:02 |       33.33% |       50.00% |       1.5214 |       1.4662 |          0.0010 |
|       9 |          36 |       00:00:03 |       66.67% |       75.00% |       1.0414 |       0.9009 |          0.0010 |
|      13 |          50 |       00:00:04 |      100.00% |              |       0.4541 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |       75.00% |       0.5508 |       0.7706 |          0.0001 |
|      18 |          72 |       00:00:06 |       77.78% |       75.00% |       0.5806 |       0.7599 |          0.0001 |
|      23 |          90 |       00:00:08 |      100.00% |      100.00% |       0.4224 |       0.6942 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.3626 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |      100.00% |       0.4460 |       0.6866 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |      100.00% |      100.00% |       0.1897 |       0.6819 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |      100.00% |       0.5336 |       0.6813 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |      100.00% |              |       0.2567 |              |      1.0000e-06 |
|      41 |         162 |       00:00:14 |       66.67% |      100.00% |       0.7177 |       0.6809 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |      100.00% |      100.00% |       0.3783 |       0.6808 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       66.67% |      100.00% |       0.7248 |       0.6808 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       77.78% |              |       0.3738 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       88.89% |      100.00% |       0.6182 |       0.6807 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       88.89% |      100.00% |       0.3401 |       0.6807 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |      100.00% |              |       0.4065 |              |      1.0000e-09 |
|      63 |         252 |       00:00:22 |       77.78% |      100.00% |       0.5607 |       0.6807 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       88.89% |      100.00% |       0.3555 |       0.6807 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |      100.00% |      100.00% |       0.2261 |       0.6807 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       88.89% |              |       0.3838 |              |      1.0000e-10 |
|      77 |         306 |       00:00:27 |       88.89% |      100.00% |       0.4415 |       0.6807 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       77.78% |      100.00% |       0.6741 |       0.6807 |      1.0000e-11 |
|      86 |         342 |       00:00:30 |       88.89% |      100.00% |       0.4847 |       0.6807 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       88.89% |              |       0.4578 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       88.89% |      100.00% |       0.3302 |       0.6807 |      1.0000e-11 |
|      95 |         378 |       00:00:33 |       88.89% |      100.00% |       0.6019 |       0.6807 |      1.0000e-12 |
|      99 |         396 |       00:00:35 |      100.00% |      100.00% |       0.3061 |       0.6807 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |      100.00% |      100.00% |       0.4950 |       0.6807 |      1.0000e-12 |
|======================================================================================================================|
