Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.0965 |       2.1347 |          0.0010 |
|       5 |          18 |       00:00:02 |       44.44% |        0.00% |       1.6388 |       2.4257 |          0.0010 |
|       9 |          36 |       00:00:03 |       44.44% |       25.00% |       1.3607 |       2.3601 |          0.0010 |
|      13 |          50 |       00:00:05 |       77.78% |              |       0.7893 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       66.67% |       25.00% |       1.0164 |       2.5460 |          0.0001 |
|      18 |          72 |       00:00:07 |       55.56% |       25.00% |       0.9354 |       2.3419 |          0.0001 |
|      23 |          90 |       00:00:08 |       77.78% |       25.00% |       0.6876 |       2.4294 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       77.78% |              |       0.8818 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       77.78% |       25.00% |       0.9692 |       2.4252 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       88.89% |       25.00% |       0.7733 |       2.4340 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       66.67% |       25.00% |       0.8282 |       2.4367 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       44.44% |              |       1.2335 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       77.78% |       25.00% |       0.6804 |       2.4366 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       88.89% |       25.00% |       0.7638 |       2.4366 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       88.89% |       25.00% |       0.7019 |       2.4367 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       77.78% |              |       0.6329 |              |      1.0000e-07 |
|      54 |         216 |       00:00:19 |       88.89% |       25.00% |       0.6449 |       2.4367 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       66.67% |       25.00% |       0.7168 |       2.4368 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       88.89% |              |       0.5368 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       77.78% |       25.00% |       0.6104 |       2.4368 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       88.89% |       25.00% |       0.3198 |       2.4368 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       77.78% |       25.00% |       0.5399 |       2.4368 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       88.89% |              |       0.6369 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       88.89% |       25.00% |       0.7081 |       2.4368 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       44.44% |       25.00% |       1.0057 |       2.4368 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       88.89% |       25.00% |       0.8107 |       2.4368 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       77.78% |              |       0.7089 |              |      1.0000e-11 |
|      90 |         360 |       00:00:32 |       77.78% |       25.00% |       0.5482 |       2.4368 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       77.78% |       25.00% |       0.6542 |       2.4368 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       77.78% |       25.00% |       0.8504 |       2.4368 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       77.78% |       25.00% |       0.9591 |       2.4368 |      1.0000e-12 |
|======================================================================================================================|
