Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.0640 |       2.1230 |          0.0010 |
|       5 |          18 |       00:00:02 |       11.11% |        0.00% |       1.8022 |       1.7543 |          0.0010 |
|       9 |          36 |       00:00:03 |       44.44% |       50.00% |       1.2302 |       1.2572 |          0.0010 |
|      13 |          50 |       00:00:05 |       66.67% |              |       1.1353 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |       50.00% |       0.5747 |       1.4320 |          0.0001 |
|      18 |          72 |       00:00:07 |       88.89% |       75.00% |       0.7404 |       1.4234 |          0.0001 |
|      23 |          90 |       00:00:08 |       77.78% |       75.00% |       0.7972 |       1.3997 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       88.89% |              |       0.7749 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |      100.00% |       75.00% |       0.3634 |       1.3915 |      1.0000e-05 |
|      32 |         126 |       00:00:11 |       77.78% |       75.00% |       0.5338 |       1.3868 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       77.78% |       75.00% |       0.8618 |       1.3866 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.6777 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       77.78% |       75.00% |       0.9284 |       1.3864 |      1.0000e-07 |
|      45 |         180 |       00:00:16 |       77.78% |       75.00% |       0.5462 |       1.3864 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       77.78% |       75.00% |       0.7319 |       1.3864 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       66.67% |              |       0.8870 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       77.78% |       75.00% |       0.7061 |       1.3864 |      1.0000e-08 |
|      59 |         234 |       00:00:21 |       55.56% |       75.00% |       0.8339 |       1.3864 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       88.89% |              |       0.4961 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       77.78% |       75.00% |       0.8601 |       1.3864 |      1.0000e-09 |
|      68 |         270 |       00:00:24 |       88.89% |       75.00% |       0.7144 |       1.3864 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |      100.00% |       75.00% |       0.4486 |       1.3864 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       88.89% |              |       0.6302 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       66.67% |       75.00% |       0.7048 |       1.3864 |      1.0000e-10 |
|      81 |         324 |       00:00:29 |       66.67% |       75.00% |       0.8025 |       1.3864 |      1.0000e-11 |
|      86 |         342 |       00:00:31 |       55.56% |       75.00% |       0.9884 |       1.3864 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       55.56% |              |       1.3387 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |       88.89% |       75.00% |       0.7367 |       1.3864 |      1.0000e-11 |
|      95 |         378 |       00:00:34 |       88.89% |       75.00% |       0.5320 |       1.3864 |      1.0000e-12 |
|      99 |         396 |       00:00:36 |       77.78% |       75.00% |       0.9584 |       1.3864 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       88.89% |       75.00% |       0.6377 |       1.3864 |      1.0000e-12 |
|======================================================================================================================|
