Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       11.11% |        0.00% |       2.1587 |       2.1374 |          0.0010 |
|       5 |          18 |       00:00:02 |       66.67% |       50.00% |       1.6107 |       1.9045 |          0.0010 |
|       9 |          36 |       00:00:04 |       66.67% |       50.00% |       1.2289 |       1.0183 |          0.0010 |
|      13 |          50 |       00:00:05 |       66.67% |              |       0.9469 |              |          0.0001 |
|      14 |          54 |       00:00:05 |       88.89% |       50.00% |       0.7283 |       0.9228 |          0.0001 |
|      18 |          72 |       00:00:07 |      100.00% |       50.00% |       0.7062 |       0.8362 |          0.0001 |
|      23 |          90 |       00:00:08 |       66.67% |       50.00% |       0.7775 |       0.8124 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.7469 |              |      1.0000e-05 |
|      27 |         108 |       00:00:10 |       88.89% |       50.00% |       0.5868 |       0.8210 |      1.0000e-05 |
|      32 |         126 |       00:00:12 |       77.78% |       50.00% |       0.7434 |       0.8231 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       50.00% |       0.7192 |       0.8233 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       88.89% |              |       0.7852 |              |      1.0000e-06 |
|      41 |         162 |       00:00:15 |       88.89% |       50.00% |       0.6221 |       0.8238 |      1.0000e-07 |
|      45 |         180 |       00:00:17 |       77.78% |       50.00% |       0.7304 |       0.8239 |      1.0000e-07 |
|      50 |         198 |       00:00:18 |       77.78% |       50.00% |       0.6704 |       0.8239 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       77.78% |              |       0.6462 |              |      1.0000e-07 |
|      54 |         216 |       00:00:20 |       88.89% |       50.00% |       0.5687 |       0.8239 |      1.0000e-08 |
|      59 |         234 |       00:00:22 |      100.00% |       50.00% |       0.5054 |       0.8239 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |      100.00% |              |       0.3976 |              |      1.0000e-09 |
|      63 |         252 |       00:00:23 |       88.89% |       50.00% |       0.6839 |       0.8239 |      1.0000e-09 |
|      68 |         270 |       00:00:25 |      100.00% |       50.00% |       0.7707 |       0.8239 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       66.67% |       50.00% |       0.7467 |       0.8239 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       66.67% |              |       0.7995 |              |      1.0000e-10 |
|      77 |         306 |       00:00:28 |       88.89% |       50.00% |       0.6829 |       0.8239 |      1.0000e-10 |
|      81 |         324 |       00:00:30 |       88.89% |       50.00% |       0.7887 |       0.8239 |      1.0000e-11 |
|      86 |         342 |       00:00:32 |      100.00% |       50.00% |       0.3751 |       0.8239 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       66.67% |              |       0.7382 |              |      1.0000e-11 |
|      90 |         360 |       00:00:33 |       55.56% |       50.00% |       0.9188 |       0.8239 |      1.0000e-11 |
|      95 |         378 |       00:00:35 |       88.89% |       50.00% |       0.6419 |       0.8239 |      1.0000e-12 |
|      99 |         396 |       00:00:37 |       55.56% |       50.00% |       0.9195 |       0.8239 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |      100.00% |       50.00% |       0.5454 |       0.8239 |      1.0000e-12 |
|======================================================================================================================|
