Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       12.50% |        0.00% |       2.1270 |       2.3457 |          0.0010 |
|       4 |          16 |       00:00:02 |       50.00% |       37.50% |       1.7805 |       1.8649 |          0.0010 |
|       8 |          32 |       00:00:03 |       87.50% |       62.50% |       0.6393 |       1.2961 |          0.0010 |
|      12 |          48 |       00:00:05 |      100.00% |       62.50% |       0.2724 |       1.0403 |          0.0001 |
|      13 |          50 |       00:00:05 |       75.00% |              |       0.5277 |              |          0.0001 |
|      16 |          64 |       00:00:06 |       62.50% |       62.50% |       0.8224 |       1.0196 |          0.0001 |
|      20 |          80 |       00:00:07 |      100.00% |       62.50% |       0.2350 |       0.9115 |          0.0001 |
|      24 |          96 |       00:00:09 |      100.00% |       62.50% |       0.1666 |       0.9098 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       87.50% |              |       0.5596 |              |      1.0000e-05 |
|      28 |         112 |       00:00:10 |      100.00% |       62.50% |       0.2230 |       0.9062 |      1.0000e-05 |
|      32 |         128 |       00:00:12 |       75.00% |       62.50% |       0.6041 |       0.9036 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       62.50% |       0.2415 |       0.9030 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       87.50% |              |       0.4262 |              |      1.0000e-06 |
|      40 |         160 |       00:00:15 |      100.00% |       62.50% |       0.3538 |       0.9026 |      1.0000e-06 |
|      44 |         176 |       00:00:19 |      100.00% |       62.50% |       0.2321 |       0.9025 |      1.0000e-07 |
|      48 |         192 |       00:00:20 |       75.00% |       62.50% |       0.5644 |       0.9025 |      1.0000e-07 |
|      50 |         200 |       00:00:21 |      100.00% |              |       0.3637 |              |      1.0000e-07 |
|      52 |         208 |       00:00:22 |       75.00% |       62.50% |       0.6766 |       0.9024 |      1.0000e-08 |
|      56 |         224 |       00:00:23 |       75.00% |       62.50% |       0.6669 |       0.9024 |      1.0000e-08 |
|      60 |         240 |       00:00:25 |      100.00% |       62.50% |       0.2370 |       0.9024 |      1.0000e-08 |
|      63 |         250 |       00:00:26 |       87.50% |              |       0.3945 |              |      1.0000e-09 |
|      64 |         256 |       00:00:26 |      100.00% |       62.50% |       0.3406 |       0.9024 |      1.0000e-09 |
|      68 |         272 |       00:00:28 |      100.00% |       62.50% |       0.2767 |       0.9024 |      1.0000e-09 |
|      72 |         288 |       00:00:29 |       87.50% |       62.50% |       0.4704 |       0.9024 |      1.0000e-10 |
|      75 |         300 |       00:00:30 |      100.00% |              |       0.3570 |              |      1.0000e-10 |
|      76 |         304 |       00:00:31 |      100.00% |       62.50% |       0.2598 |       0.9024 |      1.0000e-10 |
|      80 |         320 |       00:00:32 |      100.00% |       62.50% |       0.2602 |       0.9024 |      1.0000e-10 |
|      84 |         336 |       00:00:34 |      100.00% |       62.50% |       0.2663 |       0.9024 |      1.0000e-11 |
|      88 |         350 |       00:00:35 |      100.00% |              |       0.2075 |              |      1.0000e-11 |
|      88 |         352 |       00:00:35 |      100.00% |       62.50% |       0.2224 |       0.9024 |      1.0000e-11 |
|      92 |         368 |       00:00:37 |      100.00% |       62.50% |       0.3115 |       0.9024 |      1.0000e-12 |
|      96 |         384 |       00:00:38 |      100.00% |       62.50% |       0.2277 |       0.9024 |      1.0000e-12 |
|     100 |         400 |       00:00:39 |      100.00% |       62.50% |       0.3227 |       0.9024 |      1.0000e-12 |
|======================================================================================================================|
