Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       37.50% |       25.00% |       2.0488 |       2.0686 |          0.0010 |
|       4 |          16 |       00:00:01 |       75.00% |        0.00% |       1.4265 |       2.1587 |          0.0010 |
|       8 |          32 |       00:00:03 |       62.50% |       25.00% |       1.0229 |       1.6723 |          0.0010 |
|      12 |          48 |       00:00:04 |       87.50% |       75.00% |       0.5920 |       1.1838 |          0.0001 |
|      13 |          50 |       00:00:04 |       87.50% |              |       0.5543 |              |          0.0001 |
|      16 |          64 |       00:00:06 |       62.50% |       75.00% |       0.7764 |       1.1126 |          0.0001 |
|      20 |          80 |       00:00:07 |       87.50% |       75.00% |       0.4351 |       1.0885 |          0.0001 |
|      24 |          96 |       00:00:08 |       87.50% |       75.00% |       0.7636 |       1.0794 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       87.50% |              |       0.4274 |              |      1.0000e-05 |
|      28 |         112 |       00:00:10 |       62.50% |       75.00% |       0.6991 |       1.0758 |      1.0000e-05 |
|      32 |         128 |       00:00:11 |      100.00% |       75.00% |       0.2926 |       1.0743 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       75.00% |       0.5569 |       1.0739 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       75.00% |              |       0.7100 |              |      1.0000e-06 |
|      40 |         160 |       00:00:14 |       75.00% |       75.00% |       0.7092 |       1.0739 |      1.0000e-06 |
|      44 |         176 |       00:00:16 |       87.50% |       75.00% |       0.4315 |       1.0739 |      1.0000e-07 |
|      48 |         192 |       00:00:17 |       87.50% |       75.00% |       0.7348 |       1.0738 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       75.00% |              |       0.6952 |              |      1.0000e-07 |
|      52 |         208 |       00:00:19 |       87.50% |       75.00% |       0.4108 |       1.0738 |      1.0000e-08 |
|      56 |         224 |       00:00:20 |       87.50% |       75.00% |       0.5172 |       1.0738 |      1.0000e-08 |
|      60 |         240 |       00:00:22 |      100.00% |       75.00% |       0.4851 |       1.0738 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       87.50% |              |       0.4941 |              |      1.0000e-09 |
|      64 |         256 |       00:00:23 |      100.00% |       75.00% |       0.4732 |       1.0738 |      1.0000e-09 |
|      68 |         272 |       00:00:25 |       75.00% |       75.00% |       0.5859 |       1.0738 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       87.50% |       75.00% |       0.3557 |       1.0738 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       87.50% |              |       0.4668 |              |      1.0000e-10 |
|      76 |         304 |       00:00:28 |       62.50% |       75.00% |       0.7111 |       1.0738 |      1.0000e-10 |
|      80 |         320 |       00:00:29 |      100.00% |       75.00% |       0.3883 |       1.0738 |      1.0000e-10 |
|      84 |         336 |       00:00:31 |      100.00% |       75.00% |       0.1976 |       1.0738 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |       87.50% |              |       0.5024 |              |      1.0000e-11 |
|      88 |         352 |       00:00:32 |      100.00% |       75.00% |       0.4123 |       1.0738 |      1.0000e-11 |
|      92 |         368 |       00:00:34 |       87.50% |       75.00% |       0.4444 |       1.0738 |      1.0000e-12 |
|      96 |         384 |       00:00:35 |       75.00% |       75.00% |       0.9106 |       1.0738 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |      100.00% |       75.00% |       0.3360 |       1.0738 |      1.0000e-12 |
|======================================================================================================================|
