Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.2193 |       2.2038 |          0.0010 |
|       4 |          16 |       00:00:02 |       62.50% |       12.50% |       1.3630 |       2.3554 |          0.0010 |
|       8 |          32 |       00:00:03 |       50.00% |       25.00% |       1.2687 |       1.9494 |          0.0010 |
|      12 |          48 |       00:00:05 |      100.00% |       37.50% |       0.2383 |       1.7102 |          0.0001 |
|      13 |          50 |       00:00:05 |       87.50% |              |       0.5938 |              |          0.0001 |
|      16 |          64 |       00:00:06 |       87.50% |       37.50% |       0.5612 |       1.6449 |          0.0001 |
|      20 |          80 |       00:00:08 |      100.00% |       37.50% |       0.1721 |       1.5604 |          0.0001 |
|      24 |          96 |       00:00:09 |       87.50% |       37.50% |       0.3421 |       1.5533 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       87.50% |              |       0.3935 |              |      1.0000e-05 |
|      28 |         112 |       00:00:10 |      100.00% |       37.50% |       0.2702 |       1.5476 |      1.0000e-05 |
|      32 |         128 |       00:00:12 |      100.00% |       37.50% |       0.1560 |       1.5428 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       37.50% |       0.2629 |       1.5422 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.1889 |              |      1.0000e-06 |
|      40 |         160 |       00:00:15 |       87.50% |       37.50% |       0.5713 |       1.5416 |      1.0000e-06 |
|      44 |         176 |       00:00:16 |       87.50% |       37.50% |       0.6080 |       1.5415 |      1.0000e-07 |
|      48 |         192 |       00:00:18 |       87.50% |       37.50% |       0.3770 |       1.5415 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |      100.00% |              |       0.1030 |              |      1.0000e-07 |
|      52 |         208 |       00:00:19 |      100.00% |       37.50% |       0.1380 |       1.5415 |      1.0000e-08 |
|      56 |         224 |       00:00:21 |       87.50% |       37.50% |       0.5637 |       1.5415 |      1.0000e-08 |
|      60 |         240 |       00:00:22 |       87.50% |       37.50% |       0.3231 |       1.5415 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |      100.00% |              |       0.2254 |              |      1.0000e-09 |
|      64 |         256 |       00:00:24 |      100.00% |       37.50% |       0.4319 |       1.5415 |      1.0000e-09 |
|      68 |         272 |       00:00:25 |      100.00% |       37.50% |       0.1644 |       1.5415 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |      100.00% |       37.50% |       0.2446 |       1.5415 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       87.50% |              |       0.4587 |              |      1.0000e-10 |
|      76 |         304 |       00:00:28 |      100.00% |       37.50% |       0.2564 |       1.5415 |      1.0000e-10 |
|      80 |         320 |       00:00:29 |      100.00% |       37.50% |       0.1225 |       1.5415 |      1.0000e-10 |
|      84 |         336 |       00:00:31 |       87.50% |       37.50% |       0.4867 |       1.5415 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |      100.00% |              |       0.2700 |              |      1.0000e-11 |
|      88 |         352 |       00:00:32 |      100.00% |       37.50% |       0.1854 |       1.5415 |      1.0000e-11 |
|      92 |         368 |       00:00:34 |       87.50% |       37.50% |       0.4716 |       1.5415 |      1.0000e-12 |
|      96 |         384 |       00:00:35 |      100.00% |       37.50% |       0.1376 |       1.5415 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |       87.50% |       37.50% |       0.3638 |       1.5415 |      1.0000e-12 |
|======================================================================================================================|
