Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       37.50% |        0.00% |       1.9078 |       2.3063 |          0.0010 |
|       4 |          16 |       00:00:02 |       37.50% |       25.00% |       1.6860 |       1.9491 |          0.0010 |
|       8 |          32 |       00:00:03 |      100.00% |       62.50% |       0.5559 |       1.4247 |          0.0010 |
|      12 |          48 |       00:00:04 |      100.00% |       62.50% |       0.2153 |       1.1889 |          0.0001 |
|      13 |          50 |       00:00:05 |      100.00% |              |       0.2020 |              |          0.0001 |
|      16 |          64 |       00:00:06 |      100.00% |       62.50% |       0.2291 |       1.1657 |          0.0001 |
|      20 |          80 |       00:00:07 |      100.00% |       62.50% |       0.1121 |       1.1562 |          0.0001 |
|      24 |          96 |       00:00:09 |      100.00% |       62.50% |       0.1472 |       1.1607 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |      100.00% |              |       0.1431 |              |      1.0000e-05 |
|      28 |         112 |       00:00:10 |      100.00% |       62.50% |       0.2465 |       1.1651 |      1.0000e-05 |
|      32 |         128 |       00:00:12 |      100.00% |       62.50% |       0.1461 |       1.1652 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       62.50% |       0.1268 |       1.1645 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.1261 |              |      1.0000e-06 |
|      40 |         160 |       00:00:14 |      100.00% |       62.50% |       0.1910 |       1.1638 |      1.0000e-06 |
|      44 |         176 |       00:00:16 |      100.00% |       62.50% |       0.2002 |       1.1638 |      1.0000e-07 |
|      48 |         192 |       00:00:17 |      100.00% |       62.50% |       0.1025 |       1.1638 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |      100.00% |              |       0.1008 |              |      1.0000e-07 |
|      52 |         208 |       00:00:19 |      100.00% |       62.50% |       0.2785 |       1.1638 |      1.0000e-08 |
|      56 |         224 |       00:00:20 |      100.00% |       62.50% |       0.0713 |       1.1638 |      1.0000e-08 |
|      60 |         240 |       00:00:21 |      100.00% |       62.50% |       0.1101 |       1.1638 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |      100.00% |              |       0.1597 |              |      1.0000e-09 |
|      64 |         256 |       00:00:23 |      100.00% |       62.50% |       0.1127 |       1.1638 |      1.0000e-09 |
|      68 |         272 |       00:00:24 |      100.00% |       62.50% |       0.1981 |       1.1638 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |      100.00% |       62.50% |       0.2242 |       1.1638 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |      100.00% |              |       0.1914 |              |      1.0000e-10 |
|      76 |         304 |       00:00:27 |      100.00% |       62.50% |       0.1182 |       1.1638 |      1.0000e-10 |
|      80 |         320 |       00:00:29 |      100.00% |       62.50% |       0.1287 |       1.1638 |      1.0000e-10 |
|      84 |         336 |       00:00:30 |      100.00% |       62.50% |       0.0879 |       1.1638 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |      100.00% |              |       0.1134 |              |      1.0000e-11 |
|      88 |         352 |       00:00:31 |      100.00% |       62.50% |       0.1547 |       1.1638 |      1.0000e-11 |
|      92 |         368 |       00:00:33 |      100.00% |       62.50% |       0.1516 |       1.1638 |      1.0000e-12 |
|      96 |         384 |       00:00:34 |      100.00% |       62.50% |       0.1542 |       1.1638 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |      100.00% |       62.50% |       0.1052 |       1.1638 |      1.0000e-12 |
|======================================================================================================================|
