Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       12.50% |       25.00% |       2.0655 |       2.0834 |          0.0010 |
|       4 |          16 |       00:00:02 |       50.00% |       25.00% |       1.6836 |       2.0600 |          0.0010 |
|       8 |          32 |       00:00:03 |       87.50% |       37.50% |       0.6874 |       1.9138 |          0.0010 |
|      12 |          48 |       00:00:04 |       75.00% |       50.00% |       0.6925 |       1.4368 |          0.0001 |
|      13 |          50 |       00:00:05 |       87.50% |              |       0.5898 |              |          0.0001 |
|      16 |          64 |       00:00:06 |       87.50% |       50.00% |       0.4852 |       1.4552 |          0.0001 |
|      20 |          80 |       00:00:07 |       87.50% |       50.00% |       0.4183 |       1.4021 |          0.0001 |
|      24 |          96 |       00:00:09 |      100.00% |       50.00% |       0.3778 |       1.3977 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       62.50% |              |       0.8568 |              |      1.0000e-05 |
|      28 |         112 |       00:00:10 |      100.00% |       50.00% |       0.5639 |       1.3975 |      1.0000e-05 |
|      32 |         128 |       00:00:12 |       87.50% |       50.00% |       0.6220 |       1.3976 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       62.50% |       50.00% |       0.6985 |       1.3979 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |      100.00% |              |       0.4392 |              |      1.0000e-06 |
|      40 |         160 |       00:00:15 |       87.50% |       50.00% |       0.7505 |       1.3975 |      1.0000e-06 |
|      44 |         176 |       00:00:16 |      100.00% |       50.00% |       0.4162 |       1.3973 |      1.0000e-07 |
|      48 |         192 |       00:00:18 |       87.50% |       50.00% |       0.4599 |       1.3973 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |      100.00% |              |       0.4271 |              |      1.0000e-07 |
|      52 |         208 |       00:00:19 |      100.00% |       50.00% |       0.5656 |       1.3973 |      1.0000e-08 |
|      56 |         224 |       00:00:21 |       87.50% |       50.00% |       0.4459 |       1.3973 |      1.0000e-08 |
|      60 |         240 |       00:00:22 |       87.50% |       50.00% |       0.5908 |       1.3973 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |      100.00% |              |       0.4125 |              |      1.0000e-09 |
|      64 |         256 |       00:00:24 |      100.00% |       50.00% |       0.4358 |       1.3973 |      1.0000e-09 |
|      68 |         272 |       00:00:25 |       87.50% |       50.00% |       0.5094 |       1.3973 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |      100.00% |       50.00% |       0.4233 |       1.3973 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       87.50% |              |       0.5979 |              |      1.0000e-10 |
|      76 |         304 |       00:00:28 |      100.00% |       50.00% |       0.3150 |       1.3973 |      1.0000e-10 |
|      80 |         320 |       00:00:29 |      100.00% |       50.00% |       0.4140 |       1.3973 |      1.0000e-10 |
|      84 |         336 |       00:00:31 |      100.00% |       50.00% |       0.2052 |       1.3973 |      1.0000e-11 |
|      88 |         350 |       00:00:32 |      100.00% |              |       0.3133 |              |      1.0000e-11 |
|      88 |         352 |       00:00:32 |       75.00% |       50.00% |       0.4153 |       1.3973 |      1.0000e-11 |
|      92 |         368 |       00:00:34 |       75.00% |       50.00% |       0.5042 |       1.3973 |      1.0000e-12 |
|      96 |         384 |       00:00:35 |      100.00% |       50.00% |       0.5539 |       1.3973 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |       62.50% |       50.00% |       0.6990 |       1.3973 |      1.0000e-12 |
|======================================================================================================================|
