Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |        0.00% |       2.1668 |       2.0908 |          0.0010 |
|       4 |          16 |       00:00:01 |       50.00% |       37.50% |       1.5930 |       1.8836 |          0.0010 |
|       8 |          32 |       00:00:03 |       75.00% |       25.00% |       0.8827 |       1.2198 |          0.0010 |
|      12 |          48 |       00:00:04 |       75.00% |       50.00% |       0.7728 |       1.0300 |          0.0001 |
|      13 |          50 |       00:00:04 |       75.00% |              |       0.6747 |              |          0.0001 |
|      16 |          64 |       00:00:06 |       87.50% |       50.00% |       0.4939 |       0.9722 |          0.0001 |
|      20 |          80 |       00:00:07 |       75.00% |       50.00% |       0.5540 |       0.9376 |          0.0001 |
|      24 |          96 |       00:00:09 |      100.00% |       62.50% |       0.3543 |       0.9356 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       62.50% |              |       0.9323 |              |      1.0000e-05 |
|      28 |         112 |       00:00:10 |       62.50% |       62.50% |       0.6549 |       0.9348 |      1.0000e-05 |
|      32 |         128 |       00:00:12 |      100.00% |       62.50% |       0.2354 |       0.9324 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       75.00% |       62.50% |       0.7017 |       0.9317 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |      100.00% |              |       0.3149 |              |      1.0000e-06 |
|      40 |         160 |       00:00:14 |       87.50% |       62.50% |       0.6938 |       0.9309 |      1.0000e-06 |
|      44 |         176 |       00:00:16 |       62.50% |       62.50% |       0.8292 |       0.9308 |      1.0000e-07 |
|      48 |         192 |       00:00:17 |       75.00% |       62.50% |       0.6836 |       0.9308 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       75.00% |              |       0.4331 |              |      1.0000e-07 |
|      52 |         208 |       00:00:19 |       75.00% |       62.50% |       0.4333 |       0.9308 |      1.0000e-08 |
|      56 |         224 |       00:00:20 |       87.50% |       62.50% |       0.5212 |       0.9308 |      1.0000e-08 |
|      60 |         240 |       00:00:22 |       75.00% |       62.50% |       0.7689 |       0.9308 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       75.00% |              |       0.5210 |              |      1.0000e-09 |
|      64 |         256 |       00:00:23 |      100.00% |       62.50% |       0.2898 |       0.9308 |      1.0000e-09 |
|      68 |         272 |       00:00:24 |       75.00% |       62.50% |       0.6065 |       0.9308 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |       75.00% |       62.50% |       0.5596 |       0.9308 |      1.0000e-10 |
|      75 |         300 |       00:00:27 |       62.50% |              |       0.7481 |              |      1.0000e-10 |
|      76 |         304 |       00:00:27 |       62.50% |       62.50% |       0.6263 |       0.9308 |      1.0000e-10 |
|      80 |         320 |       00:00:29 |       87.50% |       62.50% |       0.6230 |       0.9308 |      1.0000e-10 |
|      84 |         336 |       00:00:30 |      100.00% |       62.50% |       0.2518 |       0.9308 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       75.00% |              |       0.5731 |              |      1.0000e-11 |
|      88 |         352 |       00:00:32 |       75.00% |       62.50% |       0.3836 |       0.9308 |      1.0000e-11 |
|      92 |         368 |       00:00:33 |       75.00% |       62.50% |       0.8455 |       0.9308 |      1.0000e-12 |
|      96 |         384 |       00:00:35 |       87.50% |       62.50% |       0.4122 |       0.9308 |      1.0000e-12 |
|     100 |         400 |       00:00:36 |       75.00% |       62.50% |       0.6338 |       0.9308 |      1.0000e-12 |
|======================================================================================================================|
