Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       37.50% |       12.50% |       2.1123 |       2.1279 |          0.0010 |
|       4 |          16 |       00:00:02 |       37.50% |       37.50% |       1.6980 |       1.6037 |          0.0010 |
|       8 |          32 |       00:00:03 |       50.00% |       62.50% |       0.9844 |       0.9365 |          0.0010 |
|      12 |          48 |       00:00:05 |       62.50% |       75.00% |       1.1858 |       0.7007 |          0.0001 |
|      13 |          50 |       00:00:05 |       75.00% |              |       0.7537 |              |          0.0001 |
|      16 |          64 |       00:00:06 |       75.00% |       87.50% |       0.6070 |       0.6794 |          0.0001 |
|      20 |          80 |       00:00:07 |       87.50% |       87.50% |       0.6297 |       0.6158 |          0.0001 |
|      24 |          96 |       00:00:09 |       50.00% |       87.50% |       0.9891 |       0.6120 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       87.50% |              |       0.5785 |              |      1.0000e-05 |
|      28 |         112 |       00:00:10 |       62.50% |       87.50% |       0.7685 |       0.6082 |      1.0000e-05 |
|      32 |         128 |       00:00:11 |       75.00% |       87.50% |       0.7039 |       0.6061 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       87.50% |       0.3316 |       0.6059 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       75.00% |              |       0.6636 |              |      1.0000e-06 |
|      40 |         160 |       00:00:14 |       62.50% |       87.50% |       0.6265 |       0.6058 |      1.0000e-06 |
|      44 |         176 |       00:00:16 |       75.00% |       87.50% |       0.4881 |       0.6058 |      1.0000e-07 |
|      48 |         192 |       00:00:17 |       87.50% |       87.50% |       0.6155 |       0.6058 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       75.00% |              |       0.7805 |              |      1.0000e-07 |
|      52 |         208 |       00:00:19 |       75.00% |       87.50% |       0.5011 |       0.6058 |      1.0000e-08 |
|      56 |         224 |       00:00:20 |      100.00% |       87.50% |       0.5396 |       0.6058 |      1.0000e-08 |
|      60 |         240 |       00:00:21 |       62.50% |       87.50% |       0.8039 |       0.6058 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       62.50% |              |       0.9409 |              |      1.0000e-09 |
|      64 |         256 |       00:00:23 |      100.00% |       87.50% |       0.3825 |       0.6058 |      1.0000e-09 |
|      68 |         272 |       00:00:24 |       87.50% |       87.50% |       0.4781 |       0.6058 |      1.0000e-09 |
|      72 |         288 |       00:00:26 |      100.00% |       87.50% |       0.3743 |       0.6058 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       87.50% |              |       0.6399 |              |      1.0000e-10 |
|      76 |         304 |       00:00:27 |       62.50% |       87.50% |       0.8735 |       0.6058 |      1.0000e-10 |
|      80 |         320 |       00:00:28 |      100.00% |       87.50% |       0.5036 |       0.6058 |      1.0000e-10 |
|      84 |         336 |       00:00:29 |       87.50% |       87.50% |       0.5289 |       0.6058 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       75.00% |              |       0.7118 |              |      1.0000e-11 |
|      88 |         352 |       00:00:31 |      100.00% |       87.50% |       0.4741 |       0.6058 |      1.0000e-11 |
|      92 |         368 |       00:00:32 |      100.00% |       87.50% |       0.3975 |       0.6058 |      1.0000e-12 |
|      96 |         384 |       00:00:34 |       87.50% |       87.50% |       0.5008 |       0.6058 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |      100.00% |       87.50% |       0.4712 |       0.6058 |      1.0000e-12 |
|======================================================================================================================|
