Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       25.00% |       37.50% |       2.1294 |       2.0167 |          0.0010 |
|       4 |          16 |       00:00:02 |       75.00% |       50.00% |       1.6777 |       1.6938 |          0.0010 |
|       8 |          32 |       00:00:03 |       87.50% |       62.50% |       0.8040 |       1.1638 |          0.0010 |
|      12 |          48 |       00:00:04 |       62.50% |       75.00% |       0.7709 |       1.0646 |          0.0001 |
|      13 |          50 |       00:00:04 |       87.50% |              |       0.6224 |              |          0.0001 |
|      16 |          64 |       00:00:06 |       87.50% |       75.00% |       0.6705 |       1.0255 |          0.0001 |
|      20 |          80 |       00:00:07 |      100.00% |       75.00% |       0.4313 |       0.9981 |          0.0001 |
|      24 |          96 |       00:00:08 |      100.00% |       75.00% |       0.3088 |       0.9958 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       87.50% |              |       0.6129 |              |      1.0000e-05 |
|      28 |         112 |       00:00:10 |       87.50% |       75.00% |       0.5145 |       0.9966 |      1.0000e-05 |
|      32 |         128 |       00:00:11 |       87.50% |       75.00% |       0.4724 |       0.9973 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       87.50% |       75.00% |       0.5458 |       0.9970 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       62.50% |              |       0.7978 |              |      1.0000e-06 |
|      40 |         160 |       00:00:14 |       87.50% |       75.00% |       0.4212 |       0.9967 |      1.0000e-06 |
|      44 |         176 |       00:00:16 |       87.50% |       75.00% |       0.4609 |       0.9967 |      1.0000e-07 |
|      48 |         192 |       00:00:17 |       87.50% |       75.00% |       0.3909 |       0.9967 |      1.0000e-07 |
|      50 |         200 |       00:00:18 |       87.50% |              |       0.5042 |              |      1.0000e-07 |
|      52 |         208 |       00:00:18 |      100.00% |       75.00% |       0.4037 |       0.9967 |      1.0000e-08 |
|      56 |         224 |       00:00:20 |       87.50% |       75.00% |       0.5025 |       0.9967 |      1.0000e-08 |
|      60 |         240 |       00:00:21 |       87.50% |       75.00% |       0.6330 |       0.9967 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       62.50% |              |       0.8634 |              |      1.0000e-09 |
|      64 |         256 |       00:00:23 |      100.00% |       75.00% |       0.2813 |       0.9967 |      1.0000e-09 |
|      68 |         272 |       00:00:24 |       87.50% |       75.00% |       0.6572 |       0.9967 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       75.00% |       75.00% |       0.6096 |       0.9967 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |      100.00% |              |       0.3741 |              |      1.0000e-10 |
|      76 |         304 |       00:00:27 |       87.50% |       75.00% |       0.7492 |       0.9967 |      1.0000e-10 |
|      80 |         320 |       00:00:28 |       75.00% |       75.00% |       0.4384 |       0.9967 |      1.0000e-10 |
|      84 |         336 |       00:00:30 |       87.50% |       75.00% |       0.4412 |       0.9967 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       87.50% |              |       0.4240 |              |      1.0000e-11 |
|      88 |         352 |       00:00:31 |      100.00% |       75.00% |       0.3326 |       0.9967 |      1.0000e-11 |
|      92 |         368 |       00:00:32 |      100.00% |       75.00% |       0.3704 |       0.9967 |      1.0000e-12 |
|      96 |         384 |       00:00:34 |       87.50% |       75.00% |       0.4108 |       0.9967 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |       87.50% |       75.00% |       0.6675 |       0.9967 |      1.0000e-12 |
|======================================================================================================================|
