Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |       37.50% |       12.50% |       2.0510 |       2.0514 |          0.0010 |
|       4 |          16 |       00:00:01 |       12.50% |        0.00% |       1.8401 |       2.0516 |          0.0010 |
|       8 |          32 |       00:00:03 |       25.00% |       37.50% |       1.7284 |       2.0411 |          0.0010 |
|      12 |          48 |       00:00:04 |       62.50% |       37.50% |       1.2716 |       1.9275 |          0.0001 |
|      13 |          50 |       00:00:05 |       25.00% |              |       1.5666 |              |          0.0001 |
|      16 |          64 |       00:00:06 |       75.00% |       37.50% |       0.9773 |       1.8166 |          0.0001 |
|      20 |          80 |       00:00:07 |       87.50% |       37.50% |       0.9664 |       1.7818 |          0.0001 |
|      24 |          96 |       00:00:09 |       75.00% |       37.50% |       0.8978 |       1.7711 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       75.00% |              |       0.8822 |              |      1.0000e-05 |
|      28 |         112 |       00:00:10 |       87.50% |       37.50% |       0.7983 |       1.7619 |      1.0000e-05 |
|      32 |         128 |       00:00:11 |       62.50% |       37.50% |       0.9426 |       1.7564 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |      100.00% |       37.50% |       0.7510 |       1.7555 |      1.0000e-06 |
|      38 |         150 |       00:00:13 |       75.00% |              |       0.9783 |              |      1.0000e-06 |
|      40 |         160 |       00:00:14 |       75.00% |       37.50% |       0.8390 |       1.7552 |      1.0000e-06 |
|      44 |         176 |       00:00:15 |       75.00% |       37.50% |       1.0252 |       1.7552 |      1.0000e-07 |
|      48 |         192 |       00:00:17 |       87.50% |       37.50% |       0.9907 |       1.7551 |      1.0000e-07 |
|      50 |         200 |       00:00:17 |       75.00% |              |       1.1562 |              |      1.0000e-07 |
|      52 |         208 |       00:00:18 |      100.00% |       37.50% |       0.7724 |       1.7551 |      1.0000e-08 |
|      56 |         224 |       00:00:19 |       75.00% |       37.50% |       0.8807 |       1.7551 |      1.0000e-08 |
|      60 |         240 |       00:00:21 |       75.00% |       37.50% |       0.7604 |       1.7551 |      1.0000e-08 |
|      63 |         250 |       00:00:22 |       87.50% |              |       0.9476 |              |      1.0000e-09 |
|      64 |         256 |       00:00:22 |       75.00% |       37.50% |       0.9054 |       1.7551 |      1.0000e-09 |
|      68 |         272 |       00:00:24 |       75.00% |       37.50% |       1.0940 |       1.7551 |      1.0000e-09 |
|      72 |         288 |       00:00:25 |       87.50% |       37.50% |       0.8166 |       1.7551 |      1.0000e-10 |
|      75 |         300 |       00:00:26 |       87.50% |              |       0.7579 |              |      1.0000e-10 |
|      76 |         304 |       00:00:27 |       87.50% |       37.50% |       0.8994 |       1.7551 |      1.0000e-10 |
|      80 |         320 |       00:00:28 |       75.00% |       37.50% |       0.9299 |       1.7551 |      1.0000e-10 |
|      84 |         336 |       00:00:29 |       87.50% |       37.50% |       0.7881 |       1.7551 |      1.0000e-11 |
|      88 |         350 |       00:00:31 |       87.50% |              |       0.7174 |              |      1.0000e-11 |
|      88 |         352 |       00:00:31 |       62.50% |       37.50% |       0.8453 |       1.7551 |      1.0000e-11 |
|      92 |         368 |       00:00:32 |       62.50% |       37.50% |       1.1245 |       1.7551 |      1.0000e-12 |
|      96 |         384 |       00:00:33 |       75.00% |       37.50% |       1.1825 |       1.7551 |      1.0000e-12 |
|     100 |         400 |       00:00:35 |       62.50% |       37.50% |       1.0097 |       1.7551 |      1.0000e-12 |
|======================================================================================================================|
