Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |        0.00% |       25.00% |       2.1185 |       2.0502 |          0.0010 |
|       4 |          16 |       00:00:02 |       50.00% |        0.00% |       1.4571 |       2.0760 |          0.0010 |
|       8 |          32 |       00:00:03 |      100.00% |       12.50% |       0.4901 |       1.7935 |          0.0010 |
|      12 |          48 |       00:00:04 |      100.00% |       37.50% |       0.3909 |       1.6843 |          0.0001 |
|      13 |          50 |       00:00:05 |       50.00% |              |       0.9639 |              |          0.0001 |
|      16 |          64 |       00:00:06 |      100.00% |       37.50% |       0.3268 |       1.5380 |          0.0001 |
|      20 |          80 |       00:00:07 |       87.50% |       37.50% |       0.3790 |       1.4863 |          0.0001 |
|      24 |          96 |       00:00:09 |       87.50% |       37.50% |       0.4721 |       1.4792 |      1.0000e-05 |
|      25 |         100 |       00:00:09 |       50.00% |              |       1.1383 |              |      1.0000e-05 |
|      28 |         112 |       00:00:10 |       87.50% |       37.50% |       0.4620 |       1.4750 |      1.0000e-05 |
|      32 |         128 |       00:00:12 |       75.00% |       37.50% |       0.5377 |       1.4703 |      1.0000e-06 |
|      36 |         144 |       00:00:13 |       75.00% |       37.50% |       0.5546 |       1.4715 |      1.0000e-06 |
|      38 |         150 |       00:00:14 |       87.50% |              |       0.4969 |              |      1.0000e-06 |
|      40 |         160 |       00:00:15 |       87.50% |       37.50% |       0.4014 |       1.4727 |      1.0000e-06 |
|      44 |         176 |       00:00:16 |       87.50% |       37.50% |       0.4311 |       1.4727 |      1.0000e-07 |
|      48 |         192 |       00:00:18 |       62.50% |       37.50% |       0.8150 |       1.4728 |      1.0000e-07 |
|      50 |         200 |       00:00:19 |       87.50% |              |       0.4470 |              |      1.0000e-07 |
|      52 |         208 |       00:00:19 |       87.50% |       37.50% |       0.4039 |       1.4728 |      1.0000e-08 |
|      56 |         224 |       00:00:21 |      100.00% |       37.50% |       0.2239 |       1.4728 |      1.0000e-08 |
|      60 |         240 |       00:00:22 |       87.50% |       37.50% |       0.4135 |       1.4728 |      1.0000e-08 |
|      63 |         250 |       00:00:23 |       87.50% |              |       0.3927 |              |      1.0000e-09 |
|      64 |         256 |       00:00:24 |       87.50% |       37.50% |       0.3985 |       1.4728 |      1.0000e-09 |
|      68 |         272 |       00:00:25 |      100.00% |       37.50% |       0.2391 |       1.4728 |      1.0000e-09 |
|      72 |         288 |       00:00:27 |       75.00% |       37.50% |       0.7449 |       1.4728 |      1.0000e-10 |
|      75 |         300 |       00:00:28 |       75.00% |              |       0.5264 |              |      1.0000e-10 |
|      76 |         304 |       00:00:28 |       87.50% |       37.50% |       0.6312 |       1.4728 |      1.0000e-10 |
|      80 |         320 |       00:00:30 |       87.50% |       37.50% |       0.4746 |       1.4728 |      1.0000e-10 |
|      84 |         336 |       00:00:31 |      100.00% |       37.50% |       0.3260 |       1.4728 |      1.0000e-11 |
|      88 |         350 |       00:00:33 |       62.50% |              |       0.8153 |              |      1.0000e-11 |
|      88 |         352 |       00:00:33 |       87.50% |       37.50% |       0.3687 |       1.4728 |      1.0000e-11 |
|      92 |         368 |       00:00:34 |       87.50% |       37.50% |       0.2952 |       1.4728 |      1.0000e-12 |
|      96 |         384 |       00:00:36 |       87.50% |       37.50% |       0.4225 |       1.4728 |      1.0000e-12 |
|     100 |         400 |       00:00:37 |      100.00% |       37.50% |       0.1187 |       1.4728 |      1.0000e-12 |
|======================================================================================================================|
